Mutations_id_mutation	Proteins_has_pfam_domains_Proteins_id_protein	Proteins_has_pfam_domains_pfam_domains_pfam_id
159977	1187	143
159978	1187	639
3564	1187	639
65524	1188	2924
65530	1188	2914
65531	1188	2765
65532	1188	2924
65536	1188	2246
65537	1188	2246
65538	1188	2246
65539	1188	2246
65540	1188	2246
65541	1188	2914
65542	1188	2914
65543	1188	2914
65544	1188	2914
65545	1188	2765
65547	1188	2924
65548	1188	2924
65549	1188	2924
65551	1188	2765
65552	1188	2924
65553	1188	2914
65554	1188	2914
820	1191	13
65555	1191	13
65556	1191	13
65557	1191	13
65558	1191	13
65559	1191	13
65560	1191	13
65561	1191	13
65562	1191	13
65563	1191	13
65564	1191	13
65565	1191	13
65566	1191	13
65567	1191	13
65568	1191	13
822	1192	2921
823	1192	2921
9492	1192	2921
65571	1192	2921
65572	1192	2921
65573	1192	2921
65577	1192	2921
65578	1192	2921
65579	1192	2921
65580	1192	2921
65581	1192	2921
65582	1192	2921
65583	1192	2921
65584	1192	2921
65585	1192	2921
65586	1192	2921
65587	1192	2921
65588	1192	2921
65589	1192	2921
65590	1192	2921
65591	1192	2921
65592	1192	2921
65593	1192	2921
65598	1192	2921
65599	1192	2921
65600	1192	2921
65602	1192	2921
65603	1192	2921
65604	1192	2921
65605	1192	2921
65606	1192	2921
65607	1192	2921
65611	1192	2921
65612	1192	2921
65613	1192	2921
65614	1192	2921
65615	1192	2921
65616	1192	2921
65617	1192	2921
65621	1192	2921
65623	1192	2921
65625	1192	2921
65626	1192	2921
65627	1192	2921
65628	1192	2921
65629	1192	2921
65630	1192	2921
65631	1192	2921
65632	1192	2921
65633	1192	2921
65634	1192	2921
65635	1192	2921
65636	1192	2921
65637	1192	2921
65642	1192	2921
65643	1192	2921
65644	1192	2921
65645	1192	2921
65646	1192	2921
65648	1192	2921
65650	1192	2921
65651	1192	2921
65652	1192	2921
65654	1192	2921
65656	1192	2921
65658	1192	2921
65659	1192	2921
65660	1192	2921
65662	1192	2921
65663	1192	2921
65664	1192	2921
65666	1192	2921
65667	1192	2921
65669	1192	2921
65671	1192	2921
65672	1192	2921
65674	1192	2921
65676	1192	2921
65677	1192	2921
65678	1192	2921
65680	1192	2921
65683	1192	2921
65684	1192	2921
65685	1192	2921
65686	1192	2921
65687	1192	2921
65688	1192	2921
65689	1192	2921
65690	1192	2921
65691	1192	2921
65692	1192	2921
65693	1192	2921
65694	1192	2921
159979	1192	2921
159980	1192	2921
65695	1194	721
65696	1194	721
65698	1194	721
65699	1194	721
65700	1195	306
825	1196	772
9494	1196	1281
9495	1196	772
65701	1196	1281
65703	1196	2900
65708	1196	772
65709	1196	772
65710	1196	2900
65711	1196	1281
65713	1196	2900
65714	1196	1281
65715	1196	772
65718	1196	2900
65720	1196	772
65721	1196	2900
65723	1196	1281
65725	1196	1281
65726	1196	772
65727	1196	2900
65728	1196	772
65729	1196	1281
65731	1196	1281
65733	1196	1281
65734	1196	1281
65736	1196	2900
65737	1196	1281
159981	1196	772
159982	1196	1281
65738	1197	2660
826	1198	2924
828	1198	2924
65739	1198	2924
65740	1198	2924
65741	1198	2924
65742	1198	2924
65745	1198	2924
65758	1198	30
65759	1198	30
65760	1198	30
65761	1198	30
65764	1198	2924
65765	1198	2924
65766	1198	2924
65767	1198	2924
65768	1198	2924
65769	1198	2924
65770	1198	2924
65771	1198	2924
65772	1198	2924
65773	1198	2924
65774	1198	2924
65775	1198	2924
65776	1198	2924
65777	1198	2924
65778	1198	2924
65779	1198	2924
65780	1198	2924
65784	1198	2924
65785	1198	2924
65787	1198	2924
65789	1198	2924
65790	1198	2924
65791	1198	2924
65793	1198	2924
23177	1198	2924
829	1199	2924
830	1199	486
834	1199	2924
836	1199	2924
839	1199	2924
840	1199	2924
9497	1199	486
9498	1199	2924
9501	1199	486
9502	1199	486
9504	1199	2924
9505	1199	2924
9506	1199	2924
9507	1199	2924
9509	1199	486
9510	1199	2924
9512	1199	486
9515	1199	2924
9517	1199	2924
9518	1199	486
9519	1199	2924
9520	1199	2924
9521	1199	486
9522	1199	2924
9523	1199	2924
9524	1199	2924
9525	1199	486
9527	1199	2924
9528	1199	486
9530	1199	2924
9532	1199	2924
9534	1199	2924
9535	1199	1624
9537	1199	2924
9538	1199	486
9540	1199	486
9541	1199	2924
9542	1199	2924
9543	1199	486
9544	1199	2924
9545	1199	2924
9546	1199	2924
9547	1199	486
9548	1199	2924
9549	1199	2924
9550	1199	2924
9551	1199	2924
9552	1199	2924
9553	1199	1624
9554	1199	2924
65798	1199	2924
65799	1199	486
65800	1199	2924
65801	1199	2924
65802	1199	2924
65803	1199	2924
65806	1199	2924
65807	1199	2924
65808	1199	1624
65809	1199	2924
65810	1199	2924
65813	1199	2924
65814	1199	2924
65815	1199	1624
65817	1199	2924
65818	1199	2924
65819	1199	2924
65821	1199	2924
65822	1199	2924
65823	1199	486
65824	1199	2924
65825	1199	2924
65826	1199	2924
65828	1199	486
65829	1199	486
65830	1199	486
65831	1199	2924
65832	1199	2924
65833	1199	2924
65835	1199	2924
65839	1199	1624
65840	1199	1624
65841	1199	2924
65842	1199	2924
65843	1199	2924
65844	1199	2924
65848	1199	486
65849	1199	486
65850	1199	486
65854	1199	2924
65855	1199	2924
65858	1199	2924
65861	1199	486
65862	1199	486
65864	1199	2924
65865	1199	2924
65866	1199	2924
65867	1199	2924
65869	1199	486
65872	1199	2924
65875	1199	2924
65878	1199	486
65879	1199	486
65880	1199	486
65885	1199	1624
65886	1199	2924
65887	1199	2924
65888	1199	2924
65889	1199	2924
65890	1199	2924
65891	1199	2924
65892	1199	2924
65893	1199	2924
65894	1199	2924
65895	1199	2924
65896	1199	2924
65897	1199	2924
65899	1199	486
65900	1199	486
65903	1199	1624
65904	1199	2924
65905	1199	2924
65906	1199	2924
65908	1199	486
65911	1199	2924
65912	1199	2924
65913	1199	2924
65915	1199	2924
65917	1199	486
65918	1199	486
65920	1199	2924
65921	1199	2924
65922	1199	2924
65923	1199	2924
65926	1199	2924
65927	1199	2924
65928	1199	2924
65929	1199	2924
65930	1199	486
65931	1199	486
65932	1199	486
65933	1199	2924
65934	1199	2924
65935	1199	2924
65936	1199	2924
65937	1199	2924
65942	1199	2924
65943	1199	2924
65944	1199	2924
65947	1199	486
65948	1199	486
65949	1199	486
65951	1199	1624
65952	1199	2924
65953	1199	2924
65954	1199	2924
65955	1199	2924
65956	1199	2924
65957	1199	2924
65958	1199	2924
65962	1199	486
65963	1199	486
65964	1199	2924
65965	1199	2924
65966	1199	2924
65968	1199	1624
65969	1199	2924
65971	1199	2924
65972	1199	2924
65973	1199	2924
65975	1199	2924
65976	1199	2924
65977	1199	2924
65978	1199	2924
65979	1199	2924
65980	1199	2924
65982	1199	2924
65983	1199	2924
65984	1199	2924
65985	1199	2924
65987	1199	486
65988	1199	2924
65989	1199	2924
65992	1199	486
65993	1199	2924
65994	1199	2924
65995	1199	2924
65996	1199	2924
65997	1199	2924
65998	1199	2924
65999	1199	486
66000	1199	1624
66001	1199	2924
66002	1199	2924
66004	1199	2924
66005	1199	2924
66007	1199	2924
66008	1199	2924
66009	1199	486
66012	1199	1624
66013	1199	2924
66014	1199	2924
66015	1199	2924
66016	1199	2924
66017	1199	2924
66018	1199	2924
66019	1199	2924
66020	1199	2924
66022	1199	486
66025	1199	2924
66026	1199	2924
66027	1199	2924
66028	1199	2924
66029	1199	486
66030	1199	2924
66031	1199	486
66032	1199	2924
66033	1199	486
66034	1199	2924
66035	1199	486
66036	1199	486
66040	1199	2924
66041	1199	2924
66042	1199	2924
66045	1199	486
66046	1199	486
66052	1199	2924
66053	1199	2924
66054	1199	2924
66056	1199	486
66058	1199	2924
66059	1199	2924
66060	1199	2924
66061	1199	2924
66062	1199	2924
66063	1199	2924
66064	1199	2924
66065	1199	2924
66067	1199	486
66068	1199	2924
66069	1199	2924
66071	1199	2924
66072	1199	2924
66073	1199	2924
66074	1199	2924
66076	1199	1624
66077	1199	2924
66079	1199	2924
66080	1199	2924
66081	1199	2924
66082	1199	2924
66083	1199	486
66085	1199	2924
66086	1199	2924
66087	1199	2924
66088	1199	2924
66089	1199	2924
66092	1199	486
66094	1199	2924
66095	1199	2924
66096	1199	2924
66098	1199	486
66099	1199	486
66101	1199	2924
66102	1199	2924
66103	1199	2924
66104	1199	2924
66105	1199	2924
66106	1199	2924
66108	1199	2924
66109	1199	2924
66110	1199	2924
66112	1199	486
66113	1199	486
66114	1199	1624
66115	1199	2924
66116	1199	2924
66117	1199	2924
66120	1199	2924
66121	1199	2924
66122	1199	2924
66123	1199	2924
66127	1199	2924
66128	1199	2924
66129	1199	2924
66130	1199	486
66131	1199	2924
66132	1199	2924
66135	1199	486
66141	1199	1624
66142	1199	1624
66143	1199	1624
66144	1199	2924
66145	1199	2924
66146	1199	2924
66147	1199	2924
66149	1199	2924
66150	1199	2924
66151	1199	2924
66158	1199	486
66159	1199	486
66160	1199	486
66161	1199	486
66167	1199	1624
66168	1199	1624
66169	1199	2924
66170	1199	2924
66171	1199	2924
66172	1199	2924
66173	1199	2924
66174	1199	2924
66175	1199	2924
66176	1199	2924
66177	1199	2924
66178	1199	2924
66179	1199	2924
66180	1199	2924
66181	1199	2924
66182	1199	2924
66183	1199	2924
66184	1199	2924
66185	1199	2924
66186	1199	2924
66187	1199	2924
66188	1199	2924
66189	1199	2924
66190	1199	2924
66192	1199	486
66193	1199	2924
66194	1199	2924
66202	1199	486
66203	1199	486
66204	1199	486
66205	1199	486
66206	1199	486
66207	1199	486
66208	1199	486
66209	1199	486
66210	1199	486
66222	1199	1624
66223	1199	1624
66224	1199	1624
66225	1199	2924
66226	1199	2924
66227	1199	2924
66228	1199	2924
66229	1199	2924
66230	1199	2924
66231	1199	2924
66232	1199	2924
66233	1199	2924
66234	1199	2924
66235	1199	2924
66236	1199	2924
66237	1199	2924
66238	1199	2924
66239	1199	2924
66240	1199	2924
66241	1199	2924
66242	1199	2924
66243	1199	2924
66244	1199	2924
66245	1199	2924
66246	1199	2924
66247	1199	2924
66251	1199	486
66260	1199	2924
66261	1199	2924
66262	1199	2924
66263	1199	2924
66264	1199	2924
66265	1199	2924
66266	1199	2924
66267	1199	2924
66268	1199	2924
66269	1199	2924
66270	1199	2924
66271	1199	2924
66272	1199	2924
66273	1199	2924
66280	1199	486
66281	1199	486
66282	1199	486
66283	1199	486
66289	1199	1624
66290	1199	1624
66291	1199	2924
66292	1199	2924
66293	1199	2924
66294	1199	2924
66295	1199	2924
66296	1199	2924
66297	1199	2924
66298	1199	2924
66299	1199	2924
66300	1199	2924
66301	1199	2924
66302	1199	2924
66303	1199	2924
66304	1199	2924
66305	1199	2924
66306	1199	2924
66307	1199	2924
66308	1199	2924
66309	1199	2924
66310	1199	2924
66314	1199	2924
66315	1199	2924
66321	1199	2924
66322	1199	2924
66323	1199	2924
66328	1199	486
66329	1199	486
66330	1199	1624
66331	1199	2924
66332	1199	2924
66333	1199	2924
66339	1199	486
66340	1199	486
66342	1199	1624
66343	1199	2924
66344	1199	2924
66345	1199	2924
66347	1199	486
66348	1199	486
2846	1199	2924
159983	1199	2924
159984	1199	2924
159985	1199	2924
159986	1199	1624
159987	1199	486
159988	1199	486
159989	1199	2924
159990	1199	2924
159991	1199	486
159992	1199	486
159993	1199	2924
159994	1199	2924
159998	1199	2924
159999	1199	2924
160000	1199	2924
160001	1199	2924
160004	1199	2924
160007	1199	2924
160008	1199	486
160009	1199	2924
160010	1199	2924
160012	1199	2924
160013	1199	2924
160014	1199	2924
160016	1199	2924
160018	1199	486
160019	1199	486
160020	1199	2924
160022	1199	2924
160023	1199	2924
160024	1199	2924
160025	1199	2924
3565	1199	2924
3566	1199	486
23179	1199	486
23180	1199	486
23181	1199	2924
841	1200	2921
844	1200	2921
845	1200	2921
849	1200	2921
850	1200	2921
9556	1200	2921
9558	1200	2921
9559	1200	2921
9560	1200	2921
9562	1200	2921
9563	1200	2921
66349	1200	2921
66350	1200	2921
66351	1200	1624
66352	1200	2921
66353	1200	2921
66354	1200	2921
66355	1200	2921
66357	1200	486
66358	1200	486
66359	1200	1624
66360	1200	2921
66361	1200	2921
66362	1200	486
66363	1200	2921
66364	1200	486
66366	1200	2921
66368	1200	2921
66374	1200	1624
66375	1200	2921
66376	1200	2921
66377	1200	2921
66378	1200	2921
66379	1200	2921
66380	1200	2921
66381	1200	2921
66382	1200	2921
66383	1200	2921
66384	1200	2921
66385	1200	2921
66386	1200	2921
66387	1200	2921
66388	1200	2921
66389	1200	2921
66390	1200	2921
66391	1200	2921
66392	1200	2921
66393	1200	2921
66394	1200	2921
66395	1200	2921
66396	1200	2921
66397	1200	2921
66398	1200	2921
66399	1200	2921
66401	1200	486
66402	1200	2921
66405	1200	1624
66407	1200	2921
66408	1200	2921
66409	1200	2921
66410	1200	2921
66411	1200	2921
66412	1200	2921
66413	1200	486
66418	1200	2921
66421	1200	2921
66422	1200	2921
66423	1200	2921
66424	1200	2921
66426	1200	2921
66427	1200	2921
66428	1200	2921
66429	1200	2921
66430	1200	2921
66431	1200	2921
66432	1200	2921
66434	1200	2921
66435	1200	2921
66436	1200	2921
66437	1200	2921
66438	1200	2921
66439	1200	2921
66440	1200	2921
66443	1200	2921
66444	1200	2921
66445	1200	2921
66446	1200	2921
66447	1200	2921
66449	1200	486
66452	1200	1624
66453	1200	2921
66454	1200	2921
66455	1200	2921
66456	1200	2921
66457	1200	2921
66458	1200	2921
66459	1200	2921
66460	1200	2921
66461	1200	2921
66462	1200	2921
66463	1200	486
66464	1200	2921
66465	1200	486
66466	1200	2921
66467	1200	486
66468	1200	2921
66469	1200	2921
66470	1200	486
66471	1200	486
66472	1200	2921
66473	1200	2921
66474	1200	2921
66475	1200	2921
66476	1200	2921
66477	1200	2921
66478	1200	2921
66479	1200	486
66481	1200	2921
66482	1200	1624
66483	1200	2921
66484	1200	2921
66485	1200	2921
66487	1200	2921
66489	1200	1624
66490	1200	2921
66491	1200	2921
66494	1200	486
66497	1200	2921
66498	1200	2921
66499	1200	2921
66500	1200	2921
66501	1200	2921
66502	1200	2921
66503	1200	486
66504	1200	2921
66505	1200	2921
66509	1200	1624
66510	1200	2921
66511	1200	2921
66512	1200	2921
66513	1200	2921
66514	1200	2921
66515	1200	2921
66516	1200	486
66518	1200	2921
66520	1200	486
66521	1200	486
66522	1200	486
66533	1200	2921
66534	1200	2921
66535	1200	2921
66536	1200	2921
66537	1200	2921
66538	1200	2921
66539	1200	2921
66540	1200	2921
66541	1200	2921
66542	1200	2921
66543	1200	2921
66544	1200	2921
66545	1200	2921
66546	1200	2921
66547	1200	2921
66548	1200	2921
66549	1200	2921
66550	1200	2921
66551	1200	2921
66553	1200	2921
66554	1200	2921
66556	1200	2921
66557	1200	2921
66559	1200	2921
2848	1200	2921
2849	1200	2921
160026	1200	2921
160029	1200	2921
160030	1200	2921
160031	1200	486
160032	1200	2921
3570	1200	2921
23184	1200	2921
851	1202	52
852	1202	52
853	1202	52
854	1202	52
9564	1202	52
9566	1202	52
9567	1202	52
9568	1202	52
9569	1202	52
66561	1202	52
66562	1202	52
66563	1202	52
66564	1202	52
66565	1202	52
66566	1202	52
66567	1202	52
66568	1202	52
66570	1202	52
66571	1202	52
66572	1202	52
66573	1202	52
66574	1202	52
66575	1202	52
66577	1202	52
66578	1202	52
66579	1202	52
66580	1202	52
66581	1202	52
66582	1202	52
66583	1202	52
66584	1202	52
66585	1202	52
66586	1202	52
66587	1202	52
66588	1202	52
160033	1202	52
160034	1202	52
160035	1202	52
160036	1202	52
160037	1202	52
160038	1202	52
160039	1202	52
66589	1203	123
66590	1204	156
160040	1204	156
23185	1204	156
855	1205	2924
856	1205	2924
857	1205	2924
858	1205	2924
859	1205	2924
860	1205	2924
9573	1205	2924
9574	1205	2924
9575	1205	2924
9580	1205	2924
9581	1205	2924
9583	1205	2924
9585	1205	2924
9586	1205	2924
9589	1205	2924
9591	1205	1624
9592	1205	2924
9593	1205	2924
9594	1205	1624
9595	1205	2924
9596	1205	2924
9597	1205	1624
9600	1205	2924
9602	1205	2924
9603	1205	2924
9604	1205	2924
9605	1205	2924
9607	1205	2924
9608	1205	2924
9612	1205	2924
9613	1205	2924
9614	1205	2924
9615	1205	2924
9617	1205	2924
9620	1205	2924
9624	1205	2924
9625	1205	2924
66592	1205	2924
66593	1205	2924
66595	1205	2924
66596	1205	2924
66597	1205	2924
66598	1205	2924
66599	1205	2924
66600	1205	2924
66601	1205	2924
66602	1205	2924
66606	1205	2924
66607	1205	2924
66608	1205	2924
66613	1205	2924
66614	1205	2924
66615	1205	2924
66616	1205	2924
66617	1205	2924
66618	1205	2924
66619	1205	1624
66620	1205	2924
66621	1205	1624
66622	1205	2924
66624	1205	2924
66626	1205	2924
66627	1205	2924
66628	1205	2924
66630	1205	2924
66631	1205	2924
66632	1205	2924
66633	1205	2924
66634	1205	2924
66637	1205	1624
66638	1205	1624
66640	1205	2924
66641	1205	2924
66642	1205	2924
66643	1205	2924
66644	1205	2924
66645	1205	2924
66646	1205	2924
66647	1205	2924
66648	1205	2924
66649	1205	2924
66650	1205	2924
66651	1205	2924
66652	1205	2924
66653	1205	2924
66654	1205	2924
66655	1205	2924
66656	1205	2924
66657	1205	2924
66658	1205	2924
66659	1205	2924
66660	1205	2924
66662	1205	1624
66663	1205	2924
66664	1205	2924
66665	1205	1624
66666	1205	2924
66667	1205	2924
66668	1205	2924
66669	1205	2924
66670	1205	2924
66672	1205	2924
66675	1205	2924
66676	1205	2924
66677	1205	1624
66679	1205	2924
66682	1205	2924
66683	1205	2924
66684	1205	2924
66689	1205	2924
66690	1205	2924
66693	1205	2924
66694	1205	2924
66695	1205	1624
66696	1205	1624
66697	1205	2924
66698	1205	2924
66699	1205	2924
66700	1205	2924
66701	1205	2924
66702	1205	2924
66704	1205	2924
66705	1205	2924
66706	1205	2924
66707	1205	2924
66709	1205	2924
66710	1205	2924
66711	1205	2924
66712	1205	2924
66713	1205	2924
66714	1205	2924
66715	1205	2924
66716	1205	2924
66719	1205	2924
66720	1205	2924
66721	1205	2924
66722	1205	2924
66723	1205	2924
66724	1205	2924
66725	1205	2924
66726	1205	2924
66727	1205	2924
66728	1205	2924
66729	1205	2924
66730	1205	2924
66731	1205	2924
66732	1205	2924
66733	1205	2924
66735	1205	2924
66738	1205	2924
66739	1205	2924
66740	1205	2924
66741	1205	2924
66742	1205	2924
66743	1205	2924
66746	1205	2924
66747	1205	2924
66748	1205	2924
66749	1205	2924
66750	1205	2924
66751	1205	2924
66752	1205	2924
66753	1205	2924
66754	1205	2924
66755	1205	2924
66756	1205	2924
66757	1205	2924
66758	1205	2924
66760	1205	2924
66761	1205	2924
