id_mutation	id_lc
10713	10574
10714	10574
10747	10573
10753	10572
10754	10572
10866	10571
10867	10571
10868	10571
10869	10571
10870	10571
10871	10571
10872	10571
10873	10571
10889	10570
10890	10570
10891	10570
10892	10570
10907	10569
10926	10568
10927	10568
10928	10568
11017	10570
11025	10572
11044	10571
11056	10576
11061	10574
11062	10574
11067	10573
11082	10570
11098	10576
11113	10568
11118	10572
11123	10569
11142	10574
11147	10572
11154	10570
11173	10575
11180	10574
11194	10568
11203	10576
11210	10568
11234	10575
11242	10574
11243	10574
11244	10574
11245	10574
11256	10573
11257	10573
11258	10573
11261	10572
11305	10570
11326	10568
11327	10568
11361	10574
11364	10574
11365	10572
11385	10573
11392	10572
11396	10568
11411	10575
11413	10574
11414	10574
11433	10572
11439	10576
11470	10575
11531	10575
11540	10574
11550	10569
11554	10570
23204	10571
23217	10572
23226	10574
23230	10576
23249	10576
23260	10576
23261	10576
23262	10576
23264	10574
23286	10572
23289	10572
67161	10568
67184	10571
67214	10572
67215	10572
67218	10573
67228	10574
67229	10574
67294	10573
67325	10568
67378	10569
67379	10569
67380	10569
67419	10570
67420	10570
67421	10570
67422	10570
67423	10570
67588	10572
67589	10572
67590	10572
67591	10572
67592	10572
67593	10572
67606	10573
67607	10573
67608	10573
67609	10573
67643	10574
67644	10574
67645	10574
67646	10574
67647	10574
67648	10574
67649	10574
67651	10574
67652	10574
67653	10574
67654	10574
67655	10574
67656	10574
67693	10575
67694	10575
67696	10575
67697	10575
67698	10575
67699	10575
67734	10576
67735	10576
67736	10576
67737	10576
67738	10576
67898	10568
67904	10569
67905	10569
67931	10572
67932	10572
67933	10573
67938	10574
67966	10573
67987	10573
67990	10575
67999	10568
68022	10574
68026	10571
68028	10573
68046	10573
68050	10575
68113	10574
68143	10569
68144	10569
68157	10576
68183	10574
68195	10573
68197	10572
68247	10568
68280	10576
68282	10569
68289	10576
68294	10574
68346	10576
68347	10576
68351	10575
68352	10575
68360	10574
68361	10574
68362	10574
68363	10574
68364	10574
68365	10574
68379	10573
68382	10572
68429	10571
68430	10571
68440	10570
68441	10570
68494	10576
68495	10574
68496	10574
68525	10574
68526	10574
68546	10574
68563	10574
68564	10576
68606	10570
68607	10575
68612	10572
68619	10570
68631	10573
68641	10575
68667	10576
68668	10576
68672	10575
68703	10569
68728	10575
68771	10569
68794	10574
68821	10568
68841	10574
68851	10569
68861	10574
68865	10572
68873	10568
68897	10574
68898	10574
68899	10574
68901	10572
68908	10570
68930	10576
68934	10572
68961	10576
68964	10573
68968	10569
68976	10574
68980	10574
68982	10568
68990	10573
69000	10571
69022	10570
69070	10568
69088	10574
69122	10575
69124	10574
69132	10574
69134	10574
69138	10570
69162	10572
69172	10576
69174	10574
69177	10569
69178	10568
69185	10574
69186	10573
69201	10570
69203	10569
69207	10574
69218	10568
69238	10574
69245	10575
69269	10573
69288	10573
69296	10570
69324	10576
69381	10574
69382	10574
69383	10574
69436	10570
69437	10570
69448	10569
69455	10568
69498	10576
69499	10576
69517	10574
69518	10574
69519	10574
69520	10574
69561	10570
69562	10570
69576	10568
69577	10568
69578	10568
69606	10574
69611	10576
69615	10574
69617	10572
69655	10576
69656	10576
69675	10574
69676	10574
69677	10574
69690	10573
69691	10573
69692	10573
69766	10569
69780	10568
69781	10568
69896	10568
70662	10576
70663	10576
70664	10576
70665	10576
70666	10576
70667	10576
70668	10576
70669	10576
70670	10576
70671	10576
70672	10576
70673	10576
70674	10576
70675	10576
70676	10576
70677	10576
70678	10576
70679	10576
70680	10576
70681	10576
70682	10576
70683	10576
70684	10576
70685	10576
70686	10576
70687	10576
70688	10576
70689	10576
70690	10576
70691	10576
70692	10576
70693	10576
70694	10576
70695	10576
70696	10576
70697	10576
70698	10576
70699	10576
70700	10576
70701	10576
70702	10576
70703	10576
70704	10576
70705	10576
70706	10576
70707	10576
70708	10576
70709	10576
70710	10576
70711	10576
70712	10576
70713	10576
70714	10576
70715	10576
70716	10576
70717	10576
70718	10576
70719	10576
70720	10576
70721	10576
70722	10576
70723	10576
70724	10576
71418	10572
71426	10575
71427	10575
71431	10574
71432	10574
71433	10574
71434	10574
71464	10571
71470	10570
71502	10575
71509	10568
71522	10574
71523	10574
71530	10572
71557	10575
71561	10574
71590	10572
71601	10571
71607	10568
71618	10573
71620	10572
71629	10575
160095	10570
160138	10568
160139	10568
160140	10568
160141	10568
160161	10569
160163	10569
160164	10569
160165	10569
160181	10570
160191	10571
160192	10571
160193	10571
160263	10572
160264	10572
160265	10572
160266	10572
160269	10573
160270	10573
160271	10573
160272	10573
160291	10574
160292	10574
160293	10574
160294	10574
160295	10574
160296	10574
160297	10574
160298	10574
160318	10575
160319	10575
160326	10576
160385	10568
160392	10574
160403	10576
160407	10572
160440	10573
160442	10572
160468	10576
160480	10574
160481	10574
160482	10574
160483	10574
160491	10572
160517	10570
160522	10569
160530	10568
160543	10574
160547	10574
160549	10571
160555	10572
160556	10572
160582	10573
160586	10576
160587	10574
160604	10573
160637	10576
160674	10575
71653	11233
71688	3737
71689	3737
71691	3737
160692	3737
943	9551
2495	9551
3576	9551
3577	9551
3579	9551
3580	9551
3972	9551
3973	9551
11578	9551
11589	9551
11591	9551
11597	9551
11621	9551
11627	9551
71738	9551
71741	9551
71742	9551
71751	9551
71766	9551
71770	9551
71771	9551
71781	9551
71823	9551
71824	9551
71831	9551
71836	9551
71839	9551
71844	9551
71845	9551
71846	9551
71850	9551
71863	9551
71867	9551
71868	9551
71874	9551
71875	9551
71876	9551
71877	9551
71878	9551
71879	9551
71900	9551
71903	9551
71907	9551
71910	9551
71911	9551
71913	9551
71919	9551
71939	9551
71944	9551
71945	9551
71953	9551
71954	9551
71961	9551
71971	9551
71979	9551
71984	9551
72019	9551
72020	9551
72021	9551
72022	9551
72023	9551
72024	9551
72025	9551
72026	9551
72027	9551
72028	9551
72029	9551
72030	9551
72031	9551
72050	9551
72051	9551
72055	9551
72056	9551
72057	9551
72058	9551
72059	9551
72060	9551
72077	9551
72078	9551
72079	9551
72094	9551
72098	9551
72099	9551
72100	9551
72107	9551
72112	9551
160696	9551
160716	9551
160717	9551
160719	9551
160720	9551
160721	9551
160728	9551
160730	9551
160732	9551
160733	9551
949	2660
11652	2660
11653	2660
11654	2660
11655	2660
11656	2660
11657	2660
11658	2660
11659	2660
11660	2660
11683	2661
11725	2660
11730	2661
11731	2661
11741	2660
11764	2661
11800	2661
72150	2660
72396	2661
72425	2660
72426	2660
72435	2661
72481	2660
72482	2660
72558	2661
72615	2660
72617	2661
72626	2660
72662	2661
72742	2661
72743	2661
72764	2660
72768	2660
72901	2661
72907	2661
72923	2661
72941	2660
72942	2660
72958	2661
72994	2660
72995	2660
73055	2661
73124	2661
73125	2661
73239	2660
73240	2660
73241	2660
73242	2660
73251	2661
73252	2661
73264	2661
73284	2660
73348	8244
73369	8244
73380	8244
73382	8243
73408	8243
73416	8245
73425	8243
73430	8243
73443	8244
73451	2485
11854	12818
11879	12818
73522	12815
73524	11117
73530	11115
73542	4167
73544	4163
73546	4163
966	7737
967	7737
968	7737
969	7734
3587	7737
3588	7737
73549	7735
73553	7738
73555	7735
73559	7740
972	13847
3589	13847
3590	13847
73609	13847
73610	13847
73660	13847
73686	13847
73708	13847
73720	13847
73728	13847
73732	13847
73764	13847
73795	14268
73798	14269
73799	14271
73805	8242
73806	8242
73807	8242
73808	8242
73812	8242
73816	8242
73818	8242
73822	8242
73823	8242
73827	8242
73839	8242
73859	8242
73860	8242
73861	8242
73870	8242
73871	8242
73887	8242
73890	8242
73908	14239
73911	14236
73924	14239
73932	14238
73933	14238
73939	14237
73943	14237
981	2865
2496	2865
3593	2865
3594	2865
3595	2865
74156	2858
74182	2865
74219	2865
74220	2865
74228	2863
74229	2863
74235	2861
74261	2865
74273	2858
74289	2865
74290	2865
74291	2865
74301	2860
74320	2865
74321	2865
74327	2863
74364	2862
74370	2860
74381	2863
74394	2856
74400	2865
74402	2862
74412	2865
74413	2865
74424	2862
983	4306
984	4306
3596	4306
3597	4306
74426	4310
3598	12604
74441	12604
74442	12604
74453	12603
74470	11868
3599	1841
11912	1845
74477	1841
74478	1841
74479	1841
74484	1845
74514	1841
74515	1841
74516	1841
74527	1841
74528	1841
74531	1841
74533	1845
74539	1842
74549	1845
74563	1843
74568	1841
160915	1843
2917	14448
3600	14448
11925	14448
11926	14448
11927	14448
74573	14448
74579	14451
74585	12797
74591	12796
74593	12798
74602	12799
74603	12800
74618	12798
74619	12797
74621	12801
74629	12802
11961	1740
74643	1740
74686	2403
74691	2406
74695	2406
74714	2405
74722	2407
74734	2405
74745	12877
74808	1459
11973	5682
23326	5682
74865	5682
74866	5682
74890	5682
160961	5682
74920	15619
1001	6544
1002	6544
1005	6544
1006	6536
1007	6544
1008	6536
1009	6527
1012	6544
1013	6544
1014	6526
1015	6537
3601	6544
74939	6549
74945	6548
74948	6534
74955	6537
74962	6536
74981	6538
74987	6551
74988	6536
74989	6542
74996	6546
75021	6541
75022	6533
75029	6536
75034	6523
75038	6536
75041	6544
75045	6536
75046	6533
75047	6533
75048	6531
75050	6542
75055	6539
75067	6551
75083	6549
75086	6536
75091	6544
75092	6536
75099	6541
75105	6541
75110	6532
75112	6536
75132	6529
75133	6527
75147	6550
75155	6537
75156	6537
75157	6527
75166	6548
75169	6547
75171	6541
75172	6539
75173	6536
75176	6531
75180	6528
75197	6535
75201	6526
75212	6532
75216	6537
160970	6524
160979	6541
160981	6523
75866	5987
12016	2304
12017	2306
75894	2306
75895	2307
75898	2304
75903	2319
161014	2311
161016	2304
75923	5828
75947	5828
75948	5828
12029	8989
1024	7746
1025	7746
3606	7746
12033	7746
12034	7744
12037	7746
12038	7746
12041	7745
12046	7746
12047	7745
76157	7744
76171	7746
161026	7744
161036	7746
1026	13473
76288	13472
76289	13472
76293	13475
76306	13477
76321	13477
76331	13477
76370	13475
76372	13472
76419	13477
76420	13477
76434	13473
76455	13472
76456	13472
76457	13472
76466	13477
76478	13472
76547	13472
76595	13474
76614	13474
76624	13472
76654	12878
76665	12880
76666	12880
161047	12880
76672	602
1029	11469
2559	11471
12070	11455
12074	11476
12075	11467
23331	11463
76855	11485
76859	11478
76861	11464
76864	11471
76865	11471
76872	11473
76877	11472
76879	11479
76880	11485
76881	11487
76882	11459
76886	11480
76887	11487
76888	11488
76890	11482
76891	11460
76893	11482
76898	11481
76899	11484
76902	11478
76903	11482
76904	11470
76905	11476
161058	11464
161060	11466
161062	11484
161064	11456
161068	11460
12078	4027
12079	4027
12080	4027
12082	4027
76922	4027
76925	4027
76926	4027
76927	4027
76930	4027
76931	4027
76932	4027
76934	4027
12088	8388
76951	8389
77014	8388
77038	8388
77046	8389
77114	8389
77157	8389
12094	12321
12096	12322
12097	12324
12099	12322
12100	12325
12101	12323
77203	12325
77213	12326
1032	11395
1033	11394
1034	11395
1035	11395
1036	11393
1037	11395
2560	11395
2562	11396
3359	11395
3360	11395
3607	11398
3608	11398
3609	11395
3610	11395
3611	11394
3612	11395
3613	11394
12104	11393
23334	11395
77226	11396
77227	11396
77228	11398
77229	11398
77230	11398
77231	11396
77232	11396
77233	11394
77234	11394
77241	11394
77244	11395
77246	11394
77247	11393
77249	11396
77252	11397
77253	11395
77255	11398
77257	11394
77258	11394
77259	11394
77260	11393
77261	11393
77262	11393
77267	11394
77270	11397
77271	11396
77272	11394
77275	11396
77278	11394
77279	11397
77280	11396
77281	11396
77282	11395
77285	11398
77288	11393
77293	11394
77294	11393
77296	11397
77297	11395
77298	11394
77302	11395
77304	11394
77305	11398
77306	11398
77307	11397
77309	11395
77310	11394
77312	11398
77316	11396
77324	11397
77327	11396
77328	11396
77331	11395
77332	11395
77333	11395
77337	11394
77338	11394
77339	11394
77340	11394
77341	11394
77346	11393
77347	11393
77357	11398
77358	11398
77359	11397
77361	11396
77362	11396
77363	11396
77366	11395
77370	11394
77371	11394
77372	11394
77373	11394
77374	11394
77375	11394
77376	11394
77377	11394
77378	11394
77383	11393
77384	11393
77385	11393
77386	11393
77387	11393
77393	11398
77394	11397
77395	11397
77396	11396
77397	11396
77403	11393
77405	11398
77406	11396
77407	11395
77408	11395
77409	11394
77410	11394
77411	11393
77415	11398
77420	11394
77421	11393
77422	11396
161083	11394
3614	2446
77427	2444
77439	9526
1040	5061
1041	5061
1043	5061
23336	5061
77440	5060
77441	5061
77444	5062
77445	5060
77446	5060
77447	5061
77452	5062
77453	5060
77456	5062
77461	5061
77462	5061
77464	5061
77468	5062
77471	5061
77492	5060
77493	5060
77494	5060
77495	5060
77496	5060
77497	5060
77498	5060
77499	5060
77500	5060
77501	5060
77502	5060
77503	5060
77504	5060
77505	5061
77506	5061
77507	5061
77508	5061
77509	5061
77510	5061
77511	5061
77512	5061
77513	5061
77514	5061
77515	5061
77516	5061
77575	5062
77576	5062
77577	5062
77578	5062
77579	5062
77580	5062
77590	5060
77596	5061
77599	5061
77603	5060
77604	5060
77607	5062
77610	5062
77612	5060
77623	5062
77627	5061
77628	5061
77629	5062
77633	5061
77681	5625
77691	5622
77721	5618
77728	5613
77735	5617
77743	5622
77744	5613
77745	5615
77753	5613
77763	5622
77766	5627
77781	5625
77783	5615
77787	5620
77815	5616
77826	5618
77832	5623
77888	5623
77905	5625
77915	5616
77935	5618
77944	5063
77945	5065
77949	5065
77954	5063
77955	5065
77964	5065
77969	5063
77971	5063
77972	5065
77979	5064
77988	5065
77989	5067
80290	14305
1111	2792
2497	2792
3636	2795
12717	2792
12718	2792
12726	2795
12729	2790
80328	2790
80329	2790
80337	2792
80357	2792
80363	2792
80364	2792
80366	2791
80371	2794
80373	2795
80377	2790
80399	2795
80403	2792
80404	2792
80405	2792
80406	2792
80413	2790
80414	2790
80415	2790
80416	2790
80463	2795
80465	2792
80466	2792
80467	2792
80468	2792
80470	2790
80480	2795
80481	2795
80483	2793
80484	2793
80494	2791
80497	2790
80498	2790
80499	2790
80500	2790
80501	2790
80572	2792
80587	2794
80588	2794
80590	2794
80592	2792
80593	2793
80594	2793
80596	2792
80597	2792
80598	2792
80601	2791
80606	2790
80609	2790
80658	2794
80675	2795
80676	2795
80677	2794
80682	2792
80685	2791
80731	2795
80734	2792
80750	2790
80753	2795
80754	2795
80755	2795
80757	2794
80758	2794
80759	2794
80760	2794
80761	2794
80766	2793
80767	2793
80768	2793
80775	2792
80776	2792
80777	2792
80782	2791
80783	2791
80785	2790
80786	2790
80787	2790
80872	2793
80873	2792
80881	2792
161343	2792
161344	2790
161347	2792
161353	2792
161363	2791
80902	13019
80908	13019
80962	2667
80963	2667
3639	7078
81049	7079
81055	7078
81075	7078
1115	12701
1116	12700
1117	12698
1118	12698
1120	12701
1121	12700
81081	12698
81109	12700
81119	12698
81125	12698
81131	12701
81133	12701
81135	12701
81141	12697
81154	12700
81155	12701
81159	12699
81167	12701
81188	12699
