id_pfam	start	end	id_protein	length
PF07533	2563	2606	1880	44
PF00176	971	1258	1880	288
PF00271	1290	1404	1880	115
PF00385	882	935	1880	54
PF00083	16	467	1881	452
PF00681	2253	2291	1882	39
PF00681	2467	2496	1882	30
PF18373	548	625	1882	78
PF00681	2048	2086	1882	39
PF00681	2124	2162	1882	39
PF00681	2291	2329	1882	39
PF00681	2367	2405	1882	39
PF00681	2650	2688	1882	39
PF17902	447	513	1882	67
PF00681	2726	2764	1882	39
PF13499	92	156	1883	65
PF13202	30	53	1883	24
PF13959	561	621	1884	61
PF00271	411	520	1884	110
PF00270	203	374	1884	172
PF00025	12	197	1885	186
PF03144	260	327	1886	68
PF00009	5	238	1886	234
PF03143	333	442	1886	110
PF00248	18	301	1887	284
PF00028	359	463	1888	105
PF00028	247	345	1888	99
PF00028	139	233	1888	95
PF01049	715	891	1888	177
PF08758	29	111	1888	83
PF00028	476	568	1888	93
PF00248	6	298	1890	293
PF16211	92	126	1891	35
PF00125	2	91	1891	90
PF00313	63	129	1892	67
PF03800	3	146	1893	144
PF00017	622	696	1894	75
PF00017	330	405	1894	76
PF00620	125	263	1894	139
PF16454	428	596	1894	169
PF02946	868	942	1895	75
PF02946	733	807	1895	75
PF02946	361	435	1895	75
PF02946	466	540	1895	75
PF02946	112	186	1895	75
PF02946	571	645	1895	75
PF00130	147	198	1896	52
PF00169	423	541	1896	119
PF00130	271	323	1896	53
PF00069	584	839	1896	256
PF02020	338	415	1897	78
PF00838	1	168	1898	168
PF17171	186	249	1899	64
PF10568	41	162	1899	122
PF00400	176	214	1900	39
PF00400	8	46	1900	39
PF00400	92	130	1900	39
PF00400	52	87	1900	36
PF00400	134	172	1900	39
PF00400	218	256	1900	39
PF00400	260	298	1900	39
PF08785	593	706	1901	114
PF03730	476	569	1901	94
PF02735	253	453	1901	201
PF03731	9	244	1901	236
PF01023	9	53	1902	45
PF15059	445	591	1903	147
PF15058	1	144	1903	144
PF15058	133	228	1903	96
PF00642	180	206	1904	27
PF14608	221	239	1904	19
PF14608	19	39	1904	21
PF14608	52	71	1904	20
PF03828	408	468	1905	61
PF01909	245	354	1905	110
PF15914	846	900	1906	55
PF13904	65	321	1907	257
PF13181	272	305	1908	34
PF13174	655	687	1908	33
PF15007	5	131	1909	127
PF07106	11	74	1910	64
PF18517	154	211	1910	58
PF08542	242	328	1911	87
PF00004	56	177	1911	122
PF00125	3	102	1912	100
PF18345	226	244	1913	19
PF00642	192	217	1913	26
PF14608	248	269	1913	22
PLD103	1056	1115	1914	60
PF00098	1131	1148	1914	18
PF14580	39	163	1915	125
PF07890	92	215	1916	124
PF00675	58	205	1917	148
PF05193	210	395	1917	186
PF10595	234	591	1918	358
PF08506	156	526	1919	371
PF03810	29	102	1919	74
PF03378	527	962	1919	436
PF07731	943	1065	1920	123
PF07732	452	563	1920	112
PF07732	80	209	1920	130
PF02786	1088	1291	1921	204
PF02786	546	750	1921	205
PF02787	841	921	1921	81
PF00988	48	183	1921	136
PF00117	221	397	1921	177
PF02142	1373	1465	1921	93
PF16211	92	126	1922	35
PF00125	2	91	1922	90
PF15684	24	134	1923	111
PF00778	3	78	1924	76
PF12316	500	706	1924	207
PF02377	87	245	1924	159
PF00595	249	334	1924	86
PF00610	425	494	1924	70
PF00012	6	612	1925	607
PF00932	433	545	1926	113
PF00038	30	386	1926	357
PF02991	13	116	1927	104
PF02214	36	129	1928	94
PF01909	373	471	1929	99
PF10421	496	685	1929	190
PF10421	153	338	1929	186
PF07202	1221	1253	1930	33
PF07202	1148	1181	1930	34
PF07202	1257	1291	1930	35
PF07202	1294	1326	1930	33
PF06047	293	394	1932	102
PF00622	214	332	1933	119
PF08513	367	393	1933	27
PF10607	403	711	1933	309
PF02338	237	348	1934	112
PF04101	3	133	1934	131
PF00443	336	858	1935	523
PF02148	211	284	1935	74
PF00627	653	690	1935	38
PF00627	728	764	1935	37
PF17807	35	98	1935	64
PF01442	69	260	1936	192
PF01086	2	229	1937	228
PF12179	707	743	1938	37
PF18397	386	659	1938	274
PF00069	15	298	1938	284
PF01556	140	299	1939	160
PF00226	4	65	1939	62
PF01296	33	61	1940	29
PF06540	62	122	1940	61
PF00170	135	197	1941	63
PF02213	477	521	1942	45
PF03832	605	633	1943	29
PF03832	754	782	1943	29
PF03832	799	826	1943	28
PF10522	1540	1558	1943	19
PF01480	769	838	1944	70
PF00076	89	158	1944	70
PF00069	34	292	1945	259
PF00400	308	349	1946	42
PF00400	159	199	1946	41
PF00400	60	98	1946	39
PF00017	65	140	1947	76
PF16454	163	331	1947	169
PF00017	358	432	1947	75
PF10037	1	412	1948	412
PF00076	457	520	1949	64
PF11835	169	257	1949	89
PF13893	309	434	1949	126
PF01193	62	333	1950	272
PF01000	92	226	1950	135
PF10587	103	130	1951	28
PF00736	141	225	1951	85
PF00270	68	240	1952	173
PF00271	267	410	1952	144
PF04408	471	562	1952	92
PF07717	620	697	1952	78
PF03914	305	453	1953	149
PF00689	867	1049	1954	183
PF00690	46	116	1954	71
PF00702	633	797	1954	165
PF12424	1126	1171	1954	46
PF12424	1089	1125	1954	37
PF13246	508	604	1954	97
PF00122	336	443	1954	108
PF00122	185	302	1954	118
PF00023	869	901	1955	33
PF00644	1115	1310	1955	196
PF07647	1027	1087	1955	61
PF12796	714	780	1955	67
PF13637	905	945	1955	41
PF00023	248	280	1955	33
PF00023	369	400	1955	32
PF00023	434	466	1955	33
PF00023	837	868	1955	32
PF00023	401	433	1955	33
PF00023	590	621	1955	32
PF00023	557	589	1955	33
PF00023	217	247	1955	31
PF00023	522	556	1955	35
PF00023	684	715	1955	32
PF00023	281	313	1955	33
PF00226	6	65	1956	60
PF00684	135	201	1956	67
PF01556	108	330	1956	223
PF05240	303	379	1957	77
PF18782	10	193	1957	184
PF00076	23	92	1958	70
PF00076	112	181	1958	70
PF14438	265	341	1959	77
PLD124	1157	1216	1959	60
PF06741	409	476	1959	68
PF07145	909	926	1959	18
PLD99	88	147	1961	60
PF00191	344	410	1961	67
PF00191	420	485	1961	66
PF00191	189	254	1961	66
PF00191	261	326	1961	66
PF08033	401	504	1963	104
PF00626	629	718	1963	90
PF04810	58	98	1963	41
PF04811	126	390	1963	265
PF04815	518	617	1963	100
PF15359	81	203	1964	123
PF04857	15	139	1965	125
PF04857	145	238	1965	94
PF16500	46	161	1966	116
PF02984	309	427	1966	119
PF00134	181	307	1966	127
PF00271	263	372	1967	110
PF00270	62	228	1967	167
PF02752	194	349	1968	156
PF00339	19	175	1968	157
PF08144	434	574	1969	141
PF05127	281	488	1970	208
PF08351	107	201	1970	95
PF13718	528	753	1970	226
PF13725	763	976	1970	214
PF09736	460	602	1971	143
PF01585	26	70	1972	45
PF08776	341	376	1973	36
PF00568	1	110	1973	110
PF02882	158	332	1974	175
PF00763	40	155	1974	116
PF00638	390	505	1975	116
PF00025	3	177	1976	175
PF18392	166	215	1977	50
PF01399	61	156	1977	96
PF04437	304	784	1978	481
PF00412	5	61	1979	57
PF14604	209	259	1979	51
PF00880	67	94	1979	28
PF00880	103	130	1979	28
PF01189	219	423	1980	205
PF14645	2	116	1981	115
PF04641	1	289	1982	289
PF00438	17	115	1983	99
PF02772	129	250	1983	122
PF02773	252	389	1983	138
PF00153	109	206	1984	98
PF00153	206	298	1984	93
PF00153	4	103	1984	100
PF01728	110	320	1985	211
PF00069	68	327	1986	260
PF00069	422	679	1986	258
PF00433	351	387	1986	37
PF04825	1	107	1987	107
PF04824	574	628	1987	55
PF00412	338	394	1988	57
PF00412	463	528	1988	66
PF00412	403	459	1988	57
PF15771	19	591	1989	573
PF17171	173	236	1990	64
PF10568	23	143	1990	121
PF00653	18	88	1991	71
PF03179	3	107	1992	105
PF00023	58	89	1993	32
PF06479	592	720	1993	129
PF00023	167	200	1993	34
PF00069	368	524	1993	157
PF00412	87	143	1994	57
PF00412	23	81	1994	59
PF14604	48	101	1995	54
PF07714	117	376	1995	260
PF03637	33	204	1996	172
PF01602	10	534	1997	525
PF09066	836	947	1997	112
PF02883	720	826	1997	107
PF01603	56	462	1998	407
PF19433	394	568	1999	175
PF10179	291	383	1999	93
PF00069	72	369	2000	298
PF00412	400	457	2002	58
PF00595	3	82	2002	80
PF00412	341	396	2002	56
PF00412	282	337	2002	56
PF00412	390	446	2003	57
PF10650	1185	1205	2004	21
PF16746	5	240	2005	236
PF01412	405	523	2005	119
PF00169	266	360	2005	95
PF13771	42	132	2006	91
PF13771	239	330	2006	92
PF00385	30	79	2007	50
PF01393	123	174	2007	52
PF00160	7	163	2008	157
PF00781	182	321	2009	140
PF19279	530	644	2009	115
PF01090	5	141	2010	137
PF00689	726	898	2011	173
PF00122	133	328	2011	196
PF00702	344	656	2011	313
PF00690	26	94	2011	69
PF00125	2	91	2012	90
PF16211	92	126	2012	35
PF17218	531	560	2013	30
PF00385	11	60	2013	50
PF05148	237	456	2014	220
PF00642	52	78	2015	27
PF06220	2	38	2015	37
PF07974	599	630	2016	32
PF00362	138	382	2016	245
PF18372	466	495	2016	30
PF08725	752	795	2016	44
PF17205	25	76	2016	52
PF07965	640	727	2016	88
PF01459	3	276	2017	274
PF08564	287	359	2018	73
PF03234	1	164	2018	164
PF08565	161	276	2018	116
PF00069	43	293	2020	251
PF02854	28	240	2021	213
PF09088	308	471	2021	164
PF09090	485	760	2021	276
PF00474	58	492	2022	435
PF00373	666	781	2023	116
PF09380	787	876	2023	90
PF00595	1093	1176	2023	84
PF00595	1788	1866	2023	79
PF00102	2237	2466	2023	230
PF00595	1883	1961	2023	79
PF09379	576	638	2023	63
PF00595	1368	1450	2023	83
PF00595	1501	1585	2023	85
PF16599	1177	1367	2023	191
PF00400	476	518	2024	43
PF11540	143	173	2024	31
PF00069	8	271	2025	264
PF04824	500	553	2026	54
PF04825	1	106	2026	106
PF14705	2	79	2027	78
PF00076	108	177	2028	70
PF13865	187	257	2028	71
PF01849	36	92	2029	57
PF01909	37	140	2030	104
PF10421	163	348	2030	186
PF01044	3	485	2031	483
PF01044	918	1134	2031	217
PF01044	476	921	2031	446
PF02826	111	285	2032	175
PF19304	328	425	2032	98
PF00389	9	317	2032	309
PF01039	74	558	2033	485
PF04388	7	719	2034	713
PF09812	45	199	2035	155
PF00514	273	313	2036	41
PF00514	357	397	2036	41
PF00514	103	144	2036	42
PF00514	188	229	2036	42
PF00514	315	355	2036	41
PF00514	400	440	2036	41
PF00514	146	186	2036	41
PF00514	232	271	2036	40
PF01749	11	93	2036	83
PF16186	447	499	2036	53
PF00098	906	923	2037	18
PF15936	213	305	2038	93
PF00595	4	82	2038	79
PF00412	479	534	2038	56
PF00412	420	475	2038	56
PF00412	538	594	2038	57
PF00076	127	190	2039	64
PF08777	454	552	2039	99
PF05383	38	96	2039	59
PF00076	113	186	2040	74
PF00076	396	458	2040	63
PF00076	257	317	2040	61
PF00076	31	97	2040	67
PF00118	43	525	2041	483
PF05285	409	533	2042	125
PF08158	62	113	2042	52
PF05285	521	685	2042	165
PF02466	76	188	2043	113
PF00538	45	117	2044	73
PF00069	62	314	2045	253
PF00659	569	633	2045	65
PF00659	472	529	2045	58
PF00096	313	336	2046	24
PF00096	546	567	2046	22
PF00096	428	451	2046	24
PF00554	282	439	2047	158
PLD12	1242	1301	2047	60
PF16179	446	545	2047	100
PF07714	796	1061	2048	266
PF13927	32	105	2048	74
PF07679	592	681	2048	90
PF13927	127	204	2048	78
PF13927	503	574	2048	72
PF07679	328	408	2048	81
PF13927	226	304	2048	79
PF07679	412	498	2048	87
PF00659	419	476	2049	58
PF00659	517	580	2049	64
PF00069	53	305	2049	253
PF00069	9	265	2050	257
PF00091	2	214	2051	213
PF00626	626	704	2052	79
PF00626	405	483	2052	79
PF00626	26	108	2052	83
PF00626	521	590	2052	70
PF00626	146	221	2052	76
PF00626	263	341	2052	79
PF07986	329	446	2053	118
PF08953	3	68	2054	66
PF00400	167	202	2054	36
PF16300	343	385	2054	43
PF00400	69	109	2054	41
PF00400	120	159	2054	40
PF00849	89	252	2056	164
PF00076	402	471	2057	70
PF00076	286	354	2057	69
PF00778	763	839	2059	77
PF00615	81	199	2059	119
PF16646	9	75	2059	67
PF08833	433	469	2059	37
PF00514	863	901	2060	39
PF00514	559	599	2060	41
PF00514	603	644	2060	42
PF00467	51	97	2061	47
PF16906	8	122	2061	115
PF02037	3	37	2062	35
PF13671	423	568	2062	146
PLD24	643	702	2062	60
PF00622	256	386	2062	131
PF10417	162	197	2063	36
PF00578	8	142	2063	135
PF00337	5	135	2064	131
PF16663	202	261	2065	60
PF00625	126	200	2065	75
PF00595	841	922	2065	82
PF00595	1152	1231	2065	80
PF00397	302	331	2065	30
PF00397	361	390	2065	30
PF00595	642	720	2065	79
PF16666	728	840	2065	113
PF00595	998	1091	2065	94
PF00595	472	552	2065	81
PF04905	236	364	2066	129
PF04904	36	114	2066	79
PF00536	297	357	2067	61
PF16739	99	190	2068	92
PF00271	609	734	2068	126
PF11648	806	923	2068	118
PF16739	1	93	2068	93
PF18119	457	602	2068	146
PF00270	244	420	2068	177
PF00233	432	672	2069	241
PF18100	178	293	2069	116
PF00300	100	278	2070	179
PF00400	649	687	2071	39
PF00400	832	870	2071	39
PF00400	787	828	2071	42
PF17814	12	40	2071	29
PF00400	745	782	2071	38
PF00010	3	55	2072	53
PF00076	13	78	2073	66
PF06031	37	72	2074	36
PF00046	7	60	2075	54
PF00418	992	1022	2076	31
PF00418	1023	1053	2076	31
PF00418	926	953	2076	28
PF00418	1054	1085	2076	32
PF00244	9	231	2077	223
PF00514	276	316	2078	41
PF00789	290	369	2079	80
PF08059	184	258	2079	75
PF14555	6	48	2079	43
PF11221	1	127	2080	127
PF07738	581	715	2081	135
PF18580	481	538	2081	58
PF00297	1	375	2082	375
PF04969	6	77	2083	72
PF00069	119	403	2084	285
PF00076	858	928	2085	71
PF00076	432	501	2085	70
PF00076	547	614	2085	68
PF00735	295	574	2086	280
PF01749	10	92	2087	83
PF00514	272	312	2087	41
PF00514	356	396	2087	41
PF00514	102	143	2087	42
PF00514	187	228	2087	42
PF00514	231	270	2087	40
PF00514	314	354	2087	41
PF00514	145	185	2087	41
PF16186	448	499	2087	52
PF01454	171	284	2088	114
PF12440	5	97	2088	93
PF00104	264	449	2090	186
PF00105	100	168	2090	69
PF01248	657	759	2091	103
PF00285	71	450	2092	380
PF07690	22	406	2093	385
PF07690	331	484	2093	154
PF00454	2149	2427	2094	279
PF02260	3630	3661	2094	32
PF15785	631	1242	2094	612
PF17229	32	140	2094	109
PF00271	828	969	2095	142
PF07717	1213	1312	2095	100
PF04408	1036	1162	2095	127
PF18044	303	324	2095	22
PF05773	246	419	2095	174
PF00270	548	709	2095	162
PF07111	27	773	2096	747
PF00271	425	532	2097	108
PF00270	210	385	2097	176
PF08152	620	715	2097	96
PF07714	457	714	2098	258
PF00130	235	282	2098	48
PF02196	156	225	2098	70
PF00004	378	508	2099	131
PF17862	533	587	2099	55
PF09336	563	612	2099	50
PF14887	479	563	2100	85
PF00505	196	264	2100	69
PF00505	407	471	2100	65
PF09011	295	361	2100	67
PF00505	112	180	2100	69
PF00664	247	518	2101	272
PF00005	581	731	2101	151
PF10180	104	166	2102	63
PF00004	245	381	2103	137
PF17862	403	464	2103	62
PF09336	439	489	2103	51
PF02023	38	127	2104	90
PF00096	553	575	2104	23
PF00096	463	485	2104	23
PF01352	222	256	2104	35
PF00180	33	358	2105	326
PF01918	36	101	2106	66
PF01465	2172	2212	2107	41
PF00071	13	174	2108	162
PF00013	134	201	2109	68
PF00013	286	350	2109	65
PF00536	874	934	2109	61
PF13087	2406	2612	2110	207
PF13086	623	706	2110	84
PF13086	2152	2399	2110	248
PF00773	1334	1693	2110	360
PF13087	712	916	2110	205
PF17066	2	269	2111	268
PF00022	8	426	2112	419
PF02373	2381	2481	2113	101
PF01044	18	337	2114	320
PF01044	331	914	2114	584
PF03165	30	131	2115	102
PF03166	269	441	2115	173
PF19047	13	167	2116	155
PF18386	271	326	2117	56
PF13445	14	55	2117	42
PF00626	266	341	2118	76
PF00626	624	699	2118	76
PF00626	144	220	2118	77
PF00626	400	482	2118	83
PF02209	821	856	2118	36
PF00626	519	588	2118	70
PF00626	21	106	2118	86
PF00735	38	311	2119	274
PF07647	609	672	2120	64
PF00536	444	509	2120	66
PF00536	523	585	2120	63
PF00627	331	366	2121	36
PF02149	709	752	2121	44
PF00069	59	310	2121	252
PF09457	716	756	2122	41
PF10523	397	465	2123	69
PF00651	20	124	2123	105
PF06743	277	346	2124	70
PF08368	355	444	2124	90
PF08373	481	536	2124	56
PF02368	1081	1157	2125	77
PF00018	460	507	2126	48
PF02208	119	160	2126	42
PF14604	619	669	2126	51
PF14604	388	435	2126	48
PF07653	239	294	2127	56
PF00018	129	175	2127	47
PF00017	14	88	2127	75
PF00076	343	405	2128	63
PF18360	37	106	2128	70
PF00076	248	315	2128	68
PF00076	167	235	2128	69
PF04598	3	233	2129	231
PF17708	254	418	2129	165
PF07001	1	189	2130	189
PF00022	4	377	2131	374
PF01459	26	302	2132	277
PF00091	3	214	2133	212
PF03953	263	393	2133	131
PF01900	8	112	2134	105
PF12938	1020	1249	2135	230
PF10427	808	946	2135	139
PF00627	941	975	2135	35
PF16608	1258	1437	2135	180
PF16608	1433	1512	2135	80
PLD78	136	195	2135	60
PF00637	1423	1565	2136	143
PF00637	1128	1267	2136	140
PF00637	834	971	2136	138
PF00637	537	679	2136	143
PF01394	198	234	2136	37
PF01394	296	330	2136	35
PF00637	1274	1419	2136	146
PF01394	19	56	2136	38
PF09268	331	354	2136	24
PF13838	356	421	2136	66
PF00637	686	827	2136	142
PF00637	979	1123	2136	145
PF01394	148	187	2136	40
PF00778	600	676	2137	77
PF00307	20	128	2137	109
PF00498	23	90	2138	68
PF15308	809	1506	2138	698
PF02854	773	986	2139	214
PF02854	162	431	2139	270
PF04050	1087	1218	2139	132
PF02854	570	758	2139	189
PF11461	295	357	2140	63
PF09744	27	175	2140	149
PF01302	2499	2563	2141	65
PF14309	2922	3099	2141	178
PF00022	7	376	2142	370
PF00069	64	359	2143	296
PF00400	375	414	2144	40
PF00400	246	285	2144	40
PF00261	49	285	2145	237
PF04675	262	434	2146	173
PF01068	483	677	2146	195
PF00645	96	181	2146	86
PF04679	704	814	2146	111
PF16759	933	1005	2146	73
PF09779	46	171	2147	126
PF10476	191	389	2147	199
PF00076	163	234	2149	72
PF00786	73	131	2150	59
PF00069	249	500	2150	252
PF16274	4	53	2151	50
PF16568	266	320	2151	55
PF00013	57	120	2151	64
PF01585	467	511	2152	45
PF00096	455	477	2153	23
PF01352	142	183	2153	42
PF00096	539	561	2153	23
PF00096	567	590	2153	24
PF00096	511	533	2153	23
PF00096	483	505	2153	23
PF00096	399	420	2153	22
PF00096	427	449	2153	23
PF02201	261	333	2155	73
PF09127	560	673	2156	114
PF17900	133	258	2156	126
PF01433	291	501	2156	211
PF00170	276	339	2157	64
PF02536	140	399	2158	260
PF03949	280	535	2160	256
PF00390	89	270	2160	182
PF07654	208	287	2161	80
PF00129	26	201	2161	176
PF13855	75	134	2162	60
PF13855	139	205	2162	67
PF13927	259	349	2162	91
PF14799	61	157	2164	97
PF12414	208	297	2165	90
PF00076	101	169	2165	69
PF00076	4	66	2166	63
PF00098	160	177	2166	18
PF00076	80	142	2166	63
PF00041	226	310	2167	85
PF00041	324	406	2167	83
PF07714	518	786	2167	269
PF07679	44	135	2167	92
PF00402	245	268	2168	24
PF00307	28	133	2168	106
PF00402	166	190	2168	25
PF00402	206	230	2168	25
PF13646	367	477	2169	111
PF18808	276	365	2169	90
PF18829	773	882	2169	110
PF02985	916	944	2169	29
PF00173	1211	1283	2170	73
PF00415	675	724	2170	50
PF00415	3275	3324	2170	50
PF00415	4267	4316	2170	50
PF00415	569	615	2170	47
PF00415	3065	3114	2170	50
PF00415	513	566	2170	54
PF00415	3171	3220	2170	50
PF00415	4109	4154	2170	46
PF00415	4163	4212	2170	50
PF00415	3223	3272	2170	50
PF00415	4057	4106	2170	50
PF00415	623	672	2170	50
PF00415	3117	3162	2170	46
PF11515	2554	2631	2170	78
PF06701	1870	1930	2170	61
PF03256	2782	2923	2170	142
PF00632	4487	4793	2170	307
PF00569	2702	2746	2170	45
PF00415	4215	4264	2170	50
PF00415	4003	4054	2170	52
PF00415	3010	3062	2170	53
PF10409	391	521	2171	131
PF01217	45	185	2172	141
PF01253	27	103	2173	77
PF00248	18	301	2174	284
PF18782	10	188	2175	179
PF08210	200	370	2175	171
PF00162	9	406	2176	398
PF00076	48	117	2177	70
PF00076	398	468	2177	71
PF00076	136	204	2177	69
PF09011	2	73	2178	72
PF13017	129	328	2178	200
PF13923	17	55	2179	39
PF08539	47	152	2180	106
PF00415	463	510	2181	48
PF00415	579	628	2181	50
PF00415	409	458	2181	50
PF00069	4	258	2181	255
PF00415	631	681	2181	51
PF07289	7	339	2182	333
PF15070	381	908	2183	528
PF19046	953	998	2183	46
PF00225	229	553	2184	325
PF15679	1	100	2185	100
PF00053	297	343	2186	47
PF00053	420	467	2186	48
PF00053	364	417	2186	54
PF00055	50	295	2186	246
PF07679	259	358	2187	100
PF00047	38	116	2187	79
PF07714	478	754	2187	277
PF07679	160	247	2187	88
PF00134	56	197	2188	142
PF02984	200	312	2188	113
PF00085	389	493	2189	105
PF13848	179	366	2189	188
PF00085	44	149	2189	106
PF02213	536	580	2190	45
PF10421	903	1086	2191	184
PF01909	780	872	2191	93
PF10421	160	344	2191	185
PF10421	559	745	2191	187
PF00191	277	342	2192	66
PF00191	46	111	2192	66
PF00191	201	267	2192	67
PF00191	118	183	2192	66
PF17045	18	280	2193	263
PF00595	224	308	2194	85
PF00595	319	403	2194	85
PF00595	466	544	2194	79
PF00625	713	891	2194	179
PF00018	587	643	2194	57
PF10600	404	465	2194	62
PF09058	6	64	2194	59
PF10608	107	223	2194	117
PF09310	7	255	2195	249
PF03399	60	349	2196	290
PF00538	40	111	2197	72
PF00130	265	317	2198	53
PF00130	139	191	2198	53
PF00069	552	807	2198	256
PF15715	1	111	2199	111
PF00433	402	443	2200	42
PF00069	90	383	2200	294
PF00626	574	642	2201	69
PF00626	313	390	2201	78
PF00626	75	158	2201	84
PF00626	679	757	2201	79
PF00626	454	536	2201	83
PF00626	196	271	2201	76
PF08159	759	787	2203	29
PF00076	144	204	2204	61
PF00076	153	220	2205	68
PF00076	73	141	2205	69
PF00076	248	312	2205	65
PF13432	427	490	2206	64
PF13176	320	353	2206	34
PF06467	763	799	2207	37
PF06467	420	456	2207	37
PF06467	368	409	2207	42
PF06467	326	363	2207	38
PF12012	1192	1360	2207	169
PF06467	531	570	2207	40
PF06467	462	502	2207	41
PF06467	722	758	2207	37
PF06467	634	671	2207	38
PF00091	4	215	2209	212
PF03953	264	393	2209	130
PF13499	30	94	2211	65
PF13499	103	167	2211	65
PF00373	135	272	2212	138
PF00076	4	74	2213	71
PF00076	92	159	2213	68
PF05648	1	251	2214	251
PF05038	2	193	2215	192
PF00085	377	482	2216	106
PF00085	26	130	2216	105
PF13848	160	355	2216	196
PF04849	107	460	2217	354
PF05997	11	219	2218	209
PF04184	17	225	2219	209
PF04184	215	558	2219	344
PF00628	458	503	2220	46
PF08074	1736	1882	2220	147
PF08073	148	201	2220	54
PF06465	1295	1356	2220	62
PF06461	1376	1517	2220	142
PF00628	381	426	2220	46
PF00385	631	683	2220	53
PF00271	1060	1174	2220	115
PF00176	739	1035	2220	297
PF07763	58	297	2221	240
PF05641	72	127	2222	56
PF16096	502	577	2222	76
PF17904	133	217	2222	85
PF00013	230	290	2222	61
PF12235	364	491	2222	128
PF18336	14	62	2222	49
PF00013	293	363	2222	71
PF00069	92	354	2223	263
PF08912	978	1046	2223	69
PF03953	261	383	2224	123
PF00091	3	212	2224	210
PF00096	307	329	2225	23
PF02023	48	137	2225	90
PF00096	279	301	2225	23
PF00096	335	357	2225	23
PF00096	251	273	2225	23
PF13923	50	90	2226	41
PF16207	246	330	2226	85
PF03165	31	131	2227	101
PF03166	230	401	2227	172
PF06068	21	365	2228	345
PF17856	370	435	2228	66
PF02841	282	578	2229	297
PF02263	18	280	2229	263
PF05383	219	275	2230	57
PF08597	11	258	2231	248
PF12001	1523	1631	2232	109
PF14915	914	1217	2232	304
PF12796	141	209	2232	69
PF12796	50	143	2232	94
PF00113	142	432	2233	291
PF03952	3	134	2233	132
PF13489	146	344	2234	199
PF16046	6	328	2235	323
PF13410	134	223	2236	90
PF18727	1014	1060	2237	47
PF15309	4032	4164	2237	133
PF18727	1770	1816	2237	47
PF18727	1250	1297	2237	48
PF18727	586	632	2237	47
PF18727	1723	1769	2237	47
PF18727	872	918	2237	47
PF18727	1061	1107	2237	47
PF18727	1676	1722	2237	47
PF18727	1203	1249	2237	47
PF18727	1156	1202	2237	47
PF18727	1298	1344	2237	47
PF18727	1108	1155	2237	48
PF18727	680	726	2237	47
PF18727	1393	1439	2237	47
PF18727	1345	1392	2237	48
PF18727	539	585	2237	47
