Mutations_id_mutation	Disorder_regions_id_idr
159683	1020
159686	1020
159688	1020
159689	1020
159690	1020
159699	1020
159701	1020
159702	1020
159703	1020
3533	1020
3534	1020
3535	1020
3539	1020
3540	1020
3542	1020
3543	1020
3544	1020
23123	1020
23126	1020
23128	1020
23129	1020
23130	1020
23135	1020
23136	1020
23139	1020
23140	1020
23142	1020
23145	1020
23148	1020
23149	1020
23150	1020
23154	1020
23155	1020
23156	1020
61707	1027
61708	1027
61709	1027
61712	1027
61714	1027
61717	1027
61718	1027
61719	1027
61720	1027
61734	1027
61735	1027
61736	1027
61742	1027
61745	1027
61746	1027
61747	1027
61753	1027
61754	1027
61759	1027
745	1034
747	1034
61787	1034
61790	1034
61792	1034
61793	1034
61796	1034
61800	1034
61801	1034
61802	1034
61803	1034
61807	1034
61809	1034
61810	1034
61813	1034
61817	1034
61818	1034
61820	1034
61821	1034
61826	1034
61828	1034
61829	1034
61835	1034
61836	1034
61844	1034
61846	1034
61850	1034
61851	1034
61853	1034
61863	1034
61864	1034
61865	1034
61867	1034
61868	1034
61873	1034
61876	1034
61877	1034
61880	1034
61881	1034
61888	1034
61891	1034
61892	1034
61895	1034
61897	1034
61899	1034
61900	1034
61904	1034
61917	1034
61918	1034
61919	1034
61920	1034
61921	1034
61922	1034
61925	1034
61940	1034
61945	1034
61946	1034
61947	1034
61948	1034
61949	1034
61950	1034
61951	1034
61952	1034
61958	1034
61972	1034
61973	1034
61974	1034
61985	1034
61991	1034
61993	1034
61994	1034
62020	1042
62050	1050
62051	1051
9223	1056
62073	1056
9224	1057
62102	1057
62104	1058
62106	1058
62107	1059
62126	1060
62140	1060
62141	1060
62223	1068
62226	1068
62272	1077
62273	1077
62298	1077
62331	1083
62336	1083
62339	1084
159739	1084
62354	1088
62355	1088
62357	1090
2556	1094
9239	1094
62363	1094
62364	1094
62544	1117
62553	1117
62554	1117
62568	1117
9270	1124
62759	1124
62760	1124
62764	1124
62770	1124
62772	1124
62781	1124
159762	1124
62787	1125
62798	1125
62799	1125
62822	1135
62843	1135
62870	1135
62875	1135
62955	1140
62992	1146
63036	1146
63070	1146
63146	1149
63165	1152
63166	1152
63171	1152
9309	1163
9310	1163
9311	1163
9312	1163
63393	1163
63394	1163
63395	1163
63396	1163
63510	1163
63574	1163
63610	1163
3550	1163
773	1164
774	1164
9335	1164
9336	1164
9346	1164
63613	1164
63614	1164
63616	1164
63618	1164
63619	1164
63620	1164
63621	1164
63622	1164
63628	1164
63630	1164
63631	1164
63632	1164
63641	1164
63642	1164
63643	1164
63644	1164
63645	1164
63646	1164
63647	1164
63648	1164
63649	1164
63650	1164
63651	1164
63652	1164
63656	1164
63658	1164
63668	1164
159813	1164
63676	1167
63679	1167
63682	1167
63684	1167
63687	1167
63688	1167
63689	1167
63697	1170
9444	1176
9446	1176
9447	1176
9448	1176
9450	1176
64132	1176
64133	1176
64147	1176
64169	1176
64185	1176
64187	1176
64202	1176
64239	1176
64249	1176
64262	1176
64266	1176
159925	1176
64291	1177
64610	1180
64612	1180
64615	1181
798	1183
799	1183
800	1183
801	1183
802	1183
803	1183
804	1183
805	1183
2557	1183
9457	1183
9458	1183
9459	1183
9460	1183
9461	1183
64617	1183
64618	1183
64619	1183
64620	1183
64621	1183
64622	1183
64623	1183
64624	1183
64625	1183
64627	1183
64628	1183
64629	1183
64630	1183
64631	1183
64632	1183
64633	1183
64634	1183
64635	1183
64636	1183
64637	1183
64638	1183
64639	1183
64641	1183
64642	1183
64643	1183
64644	1183
64645	1183
64646	1183
64647	1183
64648	1183
64649	1183
64650	1183
64651	1183
64652	1183
64653	1183
64654	1183
64655	1183
64656	1183
64657	1183
64658	1183
64659	1183
64660	1183
64661	1183
64662	1183
64663	1183
64664	1183
64665	1183
64666	1183
64667	1183
64668	1183
159942	1183
159944	1183
159945	1183
3557	1183
3558	1183
3559	1183
3560	1183
23176	1183
816	1185
9465	1185
64669	1185
64678	1185
64681	1185
64689	1185
64690	1185
64691	1185
64692	1185
64693	1185
64699	1185
64700	1185
64701	1185
64759	1185
64764	1185
64768	1185
64804	1185
64808	1185
64812	1185
64819	1185
64825	1185
64830	1185
64835	1185
64836	1185
64837	1185
64860	1185
64868	1185
64884	1185
64892	1185
64893	1185
64894	1185
64931	1185
64951	1185
64965	1185
64969	1185
64970	1185
64972	1185
64973	1185
64974	1185
65000	1185
65002	1185
65010	1185
65027	1185
65037	1185
65046	1185
65047	1185
65048	1185
65065	1185
65089	1185
65090	1185
65091	1185
65092	1185
65093	1185
65094	1185
65095	1185
65096	1185
65097	1185
65098	1185
65099	1185
65100	1185
65101	1185
65102	1185
65103	1185
65104	1185
65105	1185
65119	1185
65120	1185
65121	1185
65122	1185
65123	1185
65124	1185
65125	1185
65126	1185
65127	1185
65128	1185
65129	1185
65130	1185
65253	1185
65254	1185
65255	1185
65256	1185
65350	1185
159951	1185
159956	1185
3563	1185
822	1192
9492	1192
65589	1192
65590	1192
65591	1192
65592	1192
65613	1192
65626	1192
65627	1192
65662	1192
825	1196
65706	1196
65715	1196
65719	1196
65720	1196
65722	1196
65728	1196
874	1212
882	1212
883	1212
884	1212
899	1212
903	1212
909	1212
915	1212
926	1212
928	1212
9648	1212
9664	1212
9669	1212
9670	1212
9671	1212
9672	1212
9695	1212
9696	1212
9706	1212
9709	1212
9710	1212
9711	1212
9712	1212
9713	1212
9715	1212
9716	1212
9729	1212
9730	1212
9731	1212
9732	1212
9733	1212
9810	1212
9811	1212
9813	1212
9814	1212
9815	1212
9816	1212
9817	1212
9849	1212
9850	1212
9851	1212
9852	1212
9853	1212
9854	1212
9855	1212
9856	1212
9857	1212
9858	1212
9859	1212
9860	1212
9861	1212
9862	1212
9863	1212
9864	1212
9865	1212
9867	1212
9868	1212
10068	1212
10069	1212
10070	1212
10071	1212
10072	1212
10073	1212
10074	1212
10075	1212
10076	1212
10077	1212
10078	1212
10079	1212
10080	1212
10081	1212
10082	1212
10083	1212
10128	1212
10129	1212
10130	1212
10131	1212
10132	1212
10133	1212
10134	1212
10136	1212
10137	1212
10138	1212
10139	1212
10140	1212
10141	1212
10142	1212
10143	1212
10145	1212
10146	1212
10147	1212
10148	1212
10150	1212
10165	1212
10166	1212
10167	1212
10168	1212
10169	1212
10171	1212
10172	1212
10173	1212
10174	1212
10175	1212
10176	1212
10177	1212
10178	1212
10179	1212
10194	1212
10196	1212
10197	1212
10198	1212
10199	1212
10283	1212
10284	1212
10285	1212
10286	1212
10287	1212
10288	1212
10289	1212
10290	1212
10291	1212
10304	1212
10305	1212
10306	1212
10307	1212
10308	1212
10309	1212
10310	1212
10311	1212
10312	1212
10319	1212
10324	1212
10337	1212
10340	1212
10341	1212
10342	1212
10348	1212
10349	1212
10352	1212
10353	1212
10359	1212
10369	1212
10370	1212
10373	1212
10374	1212
10375	1212
10405	1212
10406	1212
10415	1212
10416	1212
10417	1212
10418	1212
10419	1212
10424	1212
10425	1212
10426	1212
10451	1212
10456	1212
10457	1212
10459	1212
10473	1212
10480	1212
10485	1212
10490	1212
10495	1212
10496	1212
10497	1212
10502	1212
10503	1212
10510	1212
10528	1212
10540	1212
10552	1212
10555	1212
10557	1212
10558	1212
10560	1212
10581	1212
10583	1212
10584	1212
10585	1212
10586	1212
10587	1212
10593	1212
10594	1212
10595	1212
10596	1212
10597	1212
10598	1212
10616	1212
10617	1212
10618	1212
10628	1212
10691	1212
10692	1212
10693	1212
10694	1212
10695	1212
10703	1212
10704	1212
10705	1212
10706	1212
10716	1212
10717	1212
10718	1212
10719	1212
10720	1212
10721	1212
10722	1212
10723	1212
10724	1212
10725	1212
10726	1212
10727	1212
10728	1212
10729	1212
10730	1212
10731	1212
10732	1212
10733	1212
10734	1212
10735	1212
10753	1212
10754	1212
10755	1212
10756	1212
10757	1212
10758	1212
10759	1212
10760	1212
10761	1212
10881	1212
10882	1212
10883	1212
10884	1212
10885	1212
10886	1212
10887	1212
10888	1212
10889	1212
10903	1212
10904	1212
10905	1212
10906	1212
10907	1212
10938	1212
10939	1212
10940	1212
10941	1212
10942	1212
10943	1212
10953	1212
10954	1212
10955	1212
10956	1212
10957	1212
10958	1212
10959	1212
10960	1212
11013	1212
11018	1212
11021	1212
11025	1212
11027	1212
11034	1212
11035	1212
11060	1212
11081	1212
11082	1212
11085	1212
11093	1212
11095	1212
11100	1212
11103	1212
11107	1212
11109	1212
11114	1212
11116	1212
11118	1212
11123	1212
11129	1212
11141	1212
11147	1212
11148	1212
11152	1212
11153	1212
11155	1212
11158	1212
11161	1212
11165	1212
11173	1212
11181	1212
11184	1212
11185	1212
11207	1212
11211	1212
11234	1212
11235	1212
11240	1212
11241	1212
11248	1212
11249	1212
11250	1212
11251	1212
11252	1212
11262	1212
11263	1212
11302	1212
11303	1212
11304	1212
11311	1212
11312	1212
11313	1212
11335	1212
11336	1212
11341	1212
11342	1212
11343	1212
11359	1212
11363	1212
11365	1212
11368	1212
11370	1212
11379	1212
11381	1212
11383	1212
11390	1212
11410	1212
11411	1212
11412	1212
11416	1212
11417	1212
11425	1212
11427	1212
11429	1212
11433	1212
11435	1212
11441	1212
11442	1212
11444	1212
11458	1212
11459	1212
11464	1212
11470	1212
11474	1212
11475	1212
11483	1212
11485	1212
11489	1212
11493	1212
11494	1212
11500	1212
11501	1212
11510	1212
11518	1212
11526	1212
11528	1212
11531	1212
11535	1212
11538	1212
11543	1212
11545	1212
11551	1212
11554	1212
11555	1212
67151	1212
67172	1212
67173	1212
67174	1212
67178	1212
67179	1212
67180	1212
67181	1212
67222	1212
67223	1212
67224	1212
67225	1212
67226	1212
67232	1212
67233	1212
67235	1212
67236	1212
67273	1212
67275	1212
67276	1212
67277	1212
67283	1212
67293	1212
67296	1212
67298	1212
67308	1212
67309	1212
67378	1212
67379	1212
67380	1212
67381	1212
67382	1212
67383	1212
67384	1212
67387	1212
67388	1212
67389	1212
67423	1212
67424	1212
67425	1212
67426	1212
67427	1212
67428	1212
67429	1212
67430	1212
67433	1212
67437	1212
67439	1212
67440	1212
67441	1212
67442	1212
67574	1212
67575	1212
67576	1212
67577	1212
67578	1212
67579	1212
67580	1212
67581	1212
67582	1212
67583	1212
67584	1212
67585	1212
67586	1212
67587	1212
67588	1212
67589	1212
67625	1212
67629	1212
67630	1212
67631	1212
67632	1212
67633	1212
67634	1212
67635	1212
67636	1212
67637	1212
67638	1212
67639	1212
67657	1212
67658	1212
67659	1212
67660	1212
67662	1212
67663	1212
67664	1212
67665	1212
67666	1212
67667	1212
67668	1212
67670	1212
67690	1212
67692	1212
67693	1212
67694	1212
67696	1212
67697	1212
67698	1212
67699	1212
67700	1212
67701	1212
67702	1212
67703	1212
67704	1212
67852	1212
67853	1212
67854	1212
67856	1212
67858	1212
67859	1212
67861	1212
67862	1212
67863	1212
67864	1212
67865	1212
67866	1212
67867	1212
67868	1212
67869	1212
67870	1212
67871	1212
67884	1212
67886	1212
67887	1212
67888	1212
67890	1212
67891	1212
67892	1212
67895	1212
67896	1212
67897	1212
67904	1212
67905	1212
67914	1212
67931	1212
67937	1212
67939	1212
67955	1212
67956	1212
67958	1212
67973	1212
67974	1212
67983	1212
67984	1212
67989	1212
67990	1212
67998	1212
68002	1212
68003	1212
68004	1212
68011	1212
68029	1212
68031	1212
68035	1212
68041	1212
68042	1212
68047	1212
68049	1212
68050	1212
68053	1212
68056	1212
68057	1212
68060	1212
68064	1212
68075	1212
68078	1212
68087	1212
68098	1212
68109	1212
68112	1212
68115	1212
68116	1212
68117	1212
68118	1212
68137	1212
68138	1212
68142	1212
68143	1212
68144	1212
68149	1212
68150	1212
68151	1212
68174	1212
68175	1212
68179	1212
68180	1212
68181	1212
68182	1212
68184	1212
68185	1212
68186	1212
68187	1212
68188	1212
68197	1212
68231	1212
68232	1212
68233	1212
68241	1212
68242	1212
68252	1212
68253	1212
68256	1212
68285	1212
68291	1212
68305	1212
68324	1212
68351	1212
68352	1212
68357	1212
68358	1212
68359	1212
68367	1212
68368	1212
68369	1212
68370	1212
68371	1212
68372	1212
68373	1212
68383	1212
68384	1212
68434	1212
68435	1212
68436	1212
68437	1212
68438	1212
68439	1212
68450	1212
68451	1212
68463	1212
68464	1212
68467	1212
68468	1212
68498	1212
68510	1212
68524	1212
68527	1212
68528	1212
68537	1212
68545	1212
68551	1212
68561	1212
68570	1212
68575	1212
68586	1212
68605	1212
68607	1212
68612	1212
68621	1212
68632	1212
68635	1212
68641	1212
68642	1212
68645	1212
68646	1212
68647	1212
68651	1212
68652	1212
68672	1212
68675	1212
68676	1212
68677	1212
68678	1212
68679	1212
68702	1212
68703	1212
68712	1212
68714	1212
68722	1212
68724	1212
68728	1212
68729	1212
68743	1212
68744	1212
68750	1212
68761	1212
68762	1212
68763	1212
68770	1212
68771	1212
68773	1212
68782	1212
68783	1212
68791	1212
68792	1212
68793	1212
68795	1212
68796	1212
68799	1212
68800	1212
68801	1212
68818	1212
68819	1212
68825	1212
68826	1212
68828	1212
68843	1212
68845	1212
68851	1212
68860	1212
68864	1212
68871	1212
68872	1212
68878	1212
68879	1212
68880	1212
68882	1212
68892	1212
68900	1212
68907	1212
68918	1212
68919	1212
68920	1212
68921	1212
68922	1212
68931	1212
68934	1212
68946	1212
68948	1212
68950	1212
68951	1212
68968	1212
68971	1212
68974	1212
68984	1212
68992	1212
68993	1212
69002	1212
69006	1212
69019	1212
69021	1212
69033	1212
69035	1212
69047	1212
69048	1212
69052	1212
69053	1212
69054	1212
69073	1212
69074	1212
69087	1212
69089	1212
69100	1212
69102	1212
69104	1212
69107	1212
69110	1212
69111	1212
69122	1212
69131	1212
69135	1212
69148	1212
69159	1212
69160	1212
69161	1212
69162	1212
69168	1212
69173	1212
69176	1212
69177	1212
69179	1212
69183	1212
69184	1212
69187	1212
69202	1212
69203	1212
69205	1212
69226	1212
69227	1212
69230	1212
69231	1212
69232	1212
69237	1212
69245	1212
69246	1212
69247	1212
69249	1212
69250	1212
69268	1212
69280	1212
69289	1212
69295	1212
69296	1212
69297	1212
69301	1212
69306	1212
69316	1212
69317	1212
69325	1212
69329	1212
69336	1212
69337	1212
69338	1212
69343	1212
69376	1212
69377	1212
69378	1212
69379	1212
69380	1212
69384	1212
69385	1212
69386	1212
69387	1212
69393	1212
69394	1212
69395	1212
69431	1212
69432	1212
69433	1212
69434	1212
69435	1212
69443	1212
69444	1212
69445	1212
69446	1212
69447	1212
69448	1212
69459	1212
69460	1212
69463	1212
69464	1212
69465	1212
69466	1212
69475	1212
69476	1212
69482	1212
69483	1212
69486	1212
69511	1212
69512	1212
69513	1212
69514	1212
69515	1212
69516	1212
69522	1212
69523	1212
69524	1212
69528	1212
69557	1212
69558	1212
69559	1212
69560	1212
69569	1212
69581	1212
69582	1212
69583	1212
69586	1212
69587	1212
69588	1212
69589	1212
69613	1212
69614	1212
69616	1212
69617	1212
69622	1212
69632	1212
69633	1212
69635	1212
69664	1212
69669	1212
69670	1212
69671	1212
69672	1212
69673	1212
69678	1212
69679	1212
69680	1212
69681	1212
69682	1212
69683	1212
69684	1212
69695	1212
69743	1212
69744	1212
69745	1212
69746	1212
69747	1212
69748	1212
69749	1212
69750	1212
69764	1212
69765	1212
69766	1212
69784	1212
69785	1212
69786	1212
69792	1212
69793	1212
69794	1212
69795	1212
69796	1212
69840	1212
69841	1212
69843	1212
69844	1212
69845	1212
69846	1212
69847	1212
69848	1212
69856	1212
69878	1212
69879	1212
69880	1212
69886	1212
69903	1212
69904	1212
69905	1212
69906	1212
71412	1212
71413	1212
71414	1212
71416	1212
71417	1212
71418	1212
71426	1212
71427	1212
71429	1212
71430	1212
71435	1212
71440	1212
71441	1212
71442	1212
71468	1212
71469	1212
71473	1212
71474	1212
71492	1212
71502	1212
71503	1212
71506	1212
71507	1212
71514	1212
71515	1212
71516	1212
71517	1212
71518	1212
71519	1212
71520	1212
71521	1212
71525	1212
71526	1212
71527	1212
71531	1212
71532	1212
71548	1212
71549	1212
71552	1212
71557	1212
71559	1212
71560	1212
71562	1212
71565	1212
71566	1212
71572	1212
71574	1212
71577	1212
71578	1212
71586	1212
71587	1212
71588	1212
71591	1212
71608	1212
71617	1212
71620	1212
71621	1212
71627	1212
71629	1212
2855	1212
2868	1212
2892	1212
2893	1212
2896	1212
2901	1212
2902	1212
160089	1212
160091	1212
160094	1212
160095	1212
160111	1212
160112	1212
160113	1212
160114	1212
160122	1212
160124	1212
160125	1212
160161	1212
160163	1212
160164	1212
160165	1212
160166	1212
160182	1212
160183	1212
160184	1212
160185	1212
160186	1212
160187	1212
160188	1212
160189	1212
160258	1212
160259	1212
160260	1212
160261	1212
160262	1212
160263	1212
160264	1212
160281	1212
160282	1212
160283	1212
160284	1212
160285	1212
160286	1212
160287	1212
160299	1212
160300	1212
160301	1212
160302	1212
160303	1212
160304	1212
160305	1212
160306	1212
160307	1212
160318	1212
160319	1212
160367	1212
160368	1212
160375	1212
160376	1212
160382	1212
160383	1212
160384	1212
160386	1212
