id_mutation	id_protein	id_pfam	start	end
29951	1020	PF05956	2223	2575
28887	1020	PF05956	2223	2575
29052	1020	PF05956	2223	2575
29574	1020	PF05956	2223	2575
31749	1020	PF05956	2223	2575
29053	1020	PF05956	2223	2575
29240	1020	PF05956	2223	2575
31748	1020	PF05956	2223	2575
32218	1020	PF05956	2223	2575
32324	1020	PF05956	2223	2575
30529	1020	PF05956	2223	2575
32474	1020	PF05956	2223	2575
30794	1020	PF05956	2223	2575
31382	1020	PF05956	2223	2575
31970	1020	PF05956	2223	2575
32475	1020	PF05956	2223	2575
29134	1020	PF05956	2223	2575
155	1020	PF05956	2223	2575
32254	1020	PF05956	2223	2575
30258	1020	PF05956	2223	2575
29378	1020	PF05956	2223	2575
29699	1020	PF05956	2223	2575
30323	1020	PF05956	2223	2575
5487	1020	PF05956	2223	2575
28868	1020	PF05956	2223	2575
30325	1020	PF05956	2223	2575
28911	1020	PF05956	2223	2575
29776	1020	PF05956	2223	2575
32219	1020	PF05956	2223	2575
30839	1020	PF05956	2223	2575
30970	1020	PF05956	2223	2575
31750	1020	PF05956	2223	2575
31751	1020	PF05956	2223	2575
29479	1020	PF05956	2223	2575
29577	1020	PF05956	2223	2575
31147	1020	PF05956	2223	2575
30054	1020	PF05956	2223	2575
29190	1020	PF05956	2223	2575
30708	1020	PF05956	2223	2575
30055	1020	PF05956	2223	2575
30010	1020	PF05956	2223	2575
32325	1020	PF05956	2223	2575
31752	1020	PF05956	2223	2575
32220	1020	PF05956	2223	2575
31971	1020	PF05956	2223	2575
159308	1020	PF05956	2223	2575
32221	1020	PF05956	2223	2575
32326	1020	PF05956	2223	2575
30327	1020	PF05956	2223	2575
5328	1020	PF05956	2223	2575
31383	1020	PF05956	2223	2575
30897	1020	PF05956	2223	2575
159296	1020	PF05956	2223	2575
122	1020	PF05956	2223	2575
32222	1020	PF05956	2223	2575
159151	1020	PF05956	2223	2575
31972	1020	PF05956	2223	2575
28778	1020	PF05956	2223	2575
29952	1020	PF05956	2223	2575
29379	1020	PF05956	2223	2575
32476	1020	PF05956	2223	2575
32287	1020	PF05972	1172	1186
31584	1020	PF05972	1172	1186
159269	1020	PF05972	1172	1186
32368	1020	PF05972	1172	1186
5343	1020	PF05972	1172	1186
30509	1020	PF05972	1172	1186
32288	1020	PF05972	1172	1186
29673	1020	PF05972	1172	1186
31871	1020	PF05972	1172	1186
29829	1020	PF05972	1172	1186
29533	1020	PF05972	1172	1186
5102	1020	PF05972	1172	1186
29087	1020	PF05972	1172	1186
29731	1020	PF05972	1172	1186
31585	1020	PF05972	1172	1186
159220	1020	PF05972	1172	1186
30430	1020	PF05972	1172	1186
5539	1020	PF05972	1172	1186
28995	1020	PF05972	1172	1186
159288	1020	PF05972	1172	1186
2723	1020	PF05972	1172	1186
28900	1020	PF05972	1172	1186
31872	1020	PF05972	1172	1186
29976	1020	PF05972	1172	1186
29601	1020	PF05972	1172	1186
5563	1020	PF05972	1172	1186
31859	1020	PF05972	1020	1034
5502	1020	PF05972	1020	1034
5503	1020	PF05972	1020	1034
159317	1020	PF05972	1020	1034
32083	1020	PF05972	1020	1034
30860	1020	PF05972	1020	1034
5120	1020	PF05972	1020	1034
28816	1020	PF05972	1020	1034
29023	1020	PF05972	1020	1034
29799	1020	PF05972	1020	1034
29826	1020	PF05972	1020	1034
5098	1020	PF05972	1020	1034
29245	1020	PF05972	1020	1034
28948	1020	PF05972	1020	1034
29971	1020	PF05972	1020	1034
29294	1020	PF05972	1020	1034
29800	1020	PF05972	1020	1034
31860	1020	PF05972	1020	1034
159088	1020	PF05972	1020	1034
29913	1020	PF05972	1020	1034
5293	1020	PF05972	1020	1034
30147	1020	PF05972	1020	1034
29865	1020	PF05972	1020	1034
30373	1020	PF05972	1155	1169
32503	1020	PF05972	1155	1169
5213	1020	PF05972	1155	1169
32434	1020	PF05972	1155	1169
159334	1020	PF05972	1155	1169
5260	1020	PF05972	1155	1169
30424	1020	PF05972	1155	1169
3446	1020	PF05972	1155	1169
31581	1020	PF05972	1155	1169
5072	1020	PF05972	1155	1169
94	1020	PF05972	1155	1169
5538	1020	PF05972	1155	1169
5161	1020	PF05972	1155	1169
159089	1020	PF05972	1155	1169
5069	1020	PF05972	1155	1169
5342	1020	PF05972	1155	1169
31048	1020	PF05972	1155	1169
30146	1020	PF05972	1155	1169
30316	1020	PF05972	1155	1169
28747	1020	PF05972	1155	1169
29298	1020	PF05972	1155	1169
2703	1020	PF05972	1155	1169
30031	1020	PF05972	1155	1169
31263	1020	PF05972	1155	1169
31582	1020	PF05972	1155	1169
31049	1020	PF05972	1155	1169
5417	1020	PF05972	1155	1169
31583	1020	PF05972	1155	1169
30318	1020	PF05972	1155	1169
23120	1020	PF05972	1155	1169
31050	1020	PF05972	1155	1169
108	1020	PF05972	1155	1169
32435	1020	PF05972	1155	1169
115	1020	PF05972	1155	1169
30032	1020	PF05972	1155	1169
31051	1020	PF05972	1155	1169
29415	1020	PF05972	1136	1150
31868	1020	PF05972	1136	1150
28937	1020	PF05972	1136	1150
31869	1020	PF05972	1136	1150
29028	1020	PF05972	1136	1150
31580	1020	PF05972	1136	1150
29597	1020	PF05972	1136	1150
31260	1020	PF05972	1136	1150
31259	1020	PF05972	1136	1150
29828	1020	PF05972	1136	1150
28967	1020	PF05972	1136	1150
29672	1020	PF05972	1136	1150
29917	1020	PF05972	1136	1150
5139	1020	PF05972	1136	1150
29599	1020	PF05972	1136	1150
29173	1020	PF05972	1136	1150
29532	1020	PF05972	1136	1150
23136	1020	PF05972	1136	1150
31261	1020	PF05972	1136	1150
5259	1020	PF05972	1136	1150
31262	1020	PF05972	1136	1150
30372	1020	PF05972	1136	1150
31870	1020	PF05972	1136	1150
30902	1020	PF11414	127	207
28748	1020	PF11414	127	207
31180	1020	PF11414	127	207
28892	1020	PF11414	127	207
5372	1020	PF11414	127	207
5392	1020	PF11414	127	207
28749	1020	PF11414	127	207
31460	1020	PF11414	127	207
30189	1020	PF11414	127	207
31461	1020	PF11414	127	207
29508	1020	PF11414	127	207
30997	1020	PF11414	127	207
5583	1020	PF11414	127	207
32413	1020	PF11414	127	207
32002	1020	PF11414	127	207
28772	1020	PF11414	127	207
31462	1020	PF11414	127	207
29159	1020	PF11414	127	207
31801	1020	PF11414	127	207
5286	1020	PF11414	127	207
30956	1020	PF11414	127	207
5063	1020	PF11414	127	207
31463	1020	PF11414	127	207
30085	1020	PF11414	127	207
32489	1020	PF11414	127	207
29454	1020	PF11414	127	207
29252	1020	PF11414	127	207
31181	1020	PF11414	127	207
30204	1020	PF11414	127	207
29639	1020	PF11414	127	207
31464	1020	PF11414	127	207
30089	1020	PF11414	127	207
32340	1020	PF11414	127	207
30977	1020	PF11414	127	207
28970	1020	PF11414	127	207
159153	1020	PF11414	127	207
5083	1020	PF11414	127	207
5078	1020	PF11414	127	207
32003	1020	PF11414	127	207
30086	1020	PF11414	127	207
30846	1020	PF11414	127	207
5240	1020	PF11414	127	207
29065	1020	PF11414	127	207
31465	1020	PF11414	127	207
30847	1020	PF11414	127	207
32490	1020	PF11414	127	207
30002	1020	PF11414	127	207
31182	1020	PF11414	127	207
5321	1020	PF11414	127	207
30376	1020	PF11414	127	207
30468	1020	PF11414	127	207
159071	1020	PF11414	127	207
159181	1020	PF11414	127	207
23105	1020	PF11414	127	207
28990	1020	PF11414	127	207
5241	1020	PF11414	127	207
159161	1020	PF11414	127	207
159154	1020	PF11414	127	207
5084	1020	PF11414	127	207
159343	1020	PF11414	127	207
29785	1020	PF11414	127	207
159138	1020	PF11414	127	207
29253	1020	PF11414	127	207
30478	1020	PF11414	127	207
159113	1020	PF11414	127	207
5242	1020	PF11414	127	207
30903	1020	PF11414	127	207
30904	1020	PF11414	127	207
5192	1020	PF11414	127	207
30585	1020	PF11414	127	207
29943	1020	PF11414	127	207
5243	1020	PF11414	127	207
23111	1020	PF11414	127	207
5306	1020	PF11414	127	207
29395	1020	PF11414	127	207
32257	1020	PF11414	127	207
5490	1020	PF11414	127	207
5037	1020	PF11414	127	207
30998	1020	PF11414	127	207
5437	1020	PF11414	127	207
5521	1020	PF11414	127	207
159327	1020	PF11414	127	207
30671	1020	PF11414	127	207
31466	1020	PF11414	127	207
30999	1020	PF11414	127	207
5522	1020	PF11414	127	207
29515	1020	PF11414	127	207
159207	1020	PF11414	127	207
159114	1020	PF11414	127	207
5302	1020	PF11414	127	207
32341	1020	PF11414	127	207
5569	1020	PF11414	127	207
32342	1020	PF11414	127	207
31000	1020	PF11414	127	207
32414	1020	PF11414	127	207
30469	1020	PF11414	127	207
32004	1020	PF11414	127	207
31802	1020	PF11414	127	207
30957	1020	PF11414	127	207
31467	1020	PF11414	127	207
159310	1020	PF11414	127	207
5523	1020	PF11414	127	207
159133	1020	PF11414	127	207
29947	1020	PF11414	127	207
30547	1020	PF11414	127	207
31468	1020	PF11414	127	207
159164	1020	PF11414	127	207
5116	1020	PF11414	127	207
5524	1020	PF11414	127	207
30753	1020	PF11414	127	207
32415	1020	PF11414	127	207
32491	1020	PF11414	127	207
30614	1020	PF11414	127	207
159188	1020	PF11414	127	207
31470	1020	PF11414	127	207
31469	1020	PF11414	127	207
32492	1020	PF11414	127	207
30754	1020	PF11414	127	207
31001	1020	PF11414	127	207
30571	1020	PF11414	127	207
5244	1020	PF11414	127	207
29455	1020	PF11414	127	207
5129	1020	PF11414	127	207
30615	1020	PF11414	127	207
30848	1020	PF11414	127	207
31471	1020	PF11414	127	207
30006	1020	PF11414	127	207
159194	1020	PF11414	127	207
28753	1020	PF11414	127	207
5525	1020	PF11414	127	207
29817	1020	PF11414	127	207
31531	1020	PF16629	732	1019
29282	1020	PF16629	732	1019
31024	1020	PF16629	732	1019
28765	1020	PF16629	732	1019
31025	1020	PF16629	732	1019
159362	1020	PF16629	732	1019
29721	1020	PF16629	732	1019
159353	1020	PF16629	732	1019
30768	1020	PF16629	732	1019
32054	1020	PF16629	732	1019
32055	1020	PF16629	732	1019
28932	1020	PF16629	732	1019
29966	1020	PF16629	732	1019
30127	1020	PF16629	732	1019
30022	1020	PF16629	732	1019
29079	1020	PF16629	732	1019
5453	1020	PF16629	732	1019
29406	1020	PF16629	732	1019
30913	1020	PF16629	732	1019
31835	1020	PF16629	732	1019
31231	1020	PF16629	732	1019
32355	1020	PF16629	732	1019
32270	1020	PF16629	732	1019
32356	1020	PF16629	732	1019
29142	1020	PF16629	732	1019
159180	1020	PF16629	732	1019
31026	1020	PF16629	732	1019
31532	1020	PF16629	732	1019
30023	1020	PF16629	732	1019
30682	1020	PF16629	732	1019
30105	1020	PF16629	732	1019
30961	1020	PF16629	732	1019
29545	1020	PF16629	732	1019
31533	1020	PF16629	732	1019
29283	1020	PF16629	732	1019
29661	1020	PF16629	732	1019
32271	1020	PF16629	732	1019
31435	1020	PF16629	732	1019
159314	1020	PF16629	732	1019
28766	1020	PF16629	732	1019
30107	1020	PF16629	732	1019
159283	1020	PF16629	732	1019
31534	1020	PF16629	732	1019
32056	1020	PF16629	732	1019
29662	1020	PF16629	732	1019
5584	1020	PF16629	732	1019
30807	1020	PF16629	732	1019
30467	1020	PF16629	732	1019
28935	1020	PF16629	732	1019
159177	1020	PF16629	732	1019
5498	1020	PF16629	732	1019
5132	1020	PF16629	732	1019
30856	1020	PF16629	732	1019
29284	1020	PF16629	732	1019
5092	1020	PF16629	732	1019
32057	1020	PF16629	732	1019
30680	1020	PF16629	732	1019
31836	1020	PF16629	732	1019
23128	1020	PF16629	732	1019
32497	1020	PF16629	732	1019
5484	1020	PF16629	732	1019
32498	1020	PF16629	732	1019
31027	1020	PF16629	732	1019
5312	1020	PF16629	732	1019
159284	1020	PF16629	732	1019
5410	1020	PF16629	732	1019
29663	1020	PF16629	732	1019
5338	1020	PF16629	732	1019
32357	1020	PF16629	732	1019
30112	1020	PF16629	732	1019
28894	1020	PF16629	732	1019
30282	1020	PF16629	732	1019
32499	1020	PF16629	732	1019
30128	1020	PF16629	732	1019
30110	1020	PF16629	732	1019
30681	1020	PF16629	732	1019
29967	1020	PF16629	732	1019
29722	1020	PF16629	732	1019
32058	1020	PF16629	732	1019
31535	1020	PF16629	732	1019
159083	1020	PF16629	732	1019
31536	1020	PF16629	732	1019
5367	1020	PF16629	732	1019
29547	1020	PF16629	732	1019
30284	1020	PF16629	732	1019
30914	1020	PF16629	732	1019
30683	1020	PF16629	732	1019
5204	1020	PF16629	732	1019
30769	1020	PF16629	732	1019
30113	1020	PF16629	732	1019
31232	1020	PF16629	732	1019
31837	1020	PF16629	732	1019
28795	1020	PF16629	732	1019
5420	1020	PF16629	732	1019
5561	1020	PF16629	732	1019
28814	1020	PF16629	732	1019
159341	1020	PF16629	732	1019
23127	1020	PF16629	732	1019
31537	1020	PF16629	732	1019
5532	1020	PF16629	732	1019
159354	1020	PF16629	732	1019
31538	1020	PF16629	732	1019
31539	1020	PF16629	732	1019
5137	1020	PF16629	732	1019
5150	1020	PF16629	732	1019
31838	1020	PF16629	732	1019
30384	1020	PF16629	732	1019
28796	1020	PF16629	732	1019
28895	1020	PF16629	732	1019
30116	1020	PF16629	732	1019
29525	1020	PF16629	732	1019
29968	1020	PF16629	732	1019
159087	1020	PF16629	732	1019
29526	1020	PF16629	732	1019
28929	1020	PF16629	732	1019
5356	1020	PF16629	732	1019
29861	1020	PF16629	732	1019
30915	1020	PF16629	732	1019
29664	1020	PF16629	732	1019
31540	1020	PF16629	732	1019
31028	1020	PF16629	732	1019
96	1020	PF16629	732	1019
5205	1020	PF16629	732	1019
31541	1020	PF16629	732	1019
31233	1020	PF16629	732	1019
32059	1020	PF16629	732	1019
5389	1020	PF16629	732	1019
31839	1020	PF16629	732	1019
30114	1020	PF16629	732	1019
30684	1020	PF16629	732	1019
30405	1020	PF16629	732	1019
28743	1020	PF16629	732	1019
31234	1020	PF16629	732	1019
29211	1020	PF16629	732	1019
28992	1020	PF16629	732	1019
29168	1020	PF16629	732	1019
31542	1020	PF16629	732	1019
31235	1020	PF16629	732	1019
31236	1020	PF16629	732	1019
31543	1020	PF16629	732	1019
32358	1020	PF16629	732	1019
30411	1020	PF16629	732	1019
31237	1020	PF16629	732	1019
30857	1020	PF16629	732	1019
32359	1020	PF16629	732	1019
29016	1020	PF16629	732	1019
29080	1020	PF16629	732	1019
31544	1020	PF16629	732	1019
32426	1020	PF16629	732	1019
5401	1020	PF16629	732	1019
31545	1020	PF16629	732	1019
159330	1020	PF16629	732	1019
29285	1020	PF16629	732	1019
28973	1020	PF16629	732	1019
31546	1020	PF16629	732	1019
5151	1020	PF16629	732	1019
29081	1020	PF16629	732	1019
5411	1020	PF16629	732	1019
29286	1020	PF16629	732	1019
30686	1020	PF16629	732	1019
29407	1020	PF16629	732	1019
30415	1020	PF16629	732	1019
30687	1020	PF16629	732	1019
30386	1020	PF16629	732	1019
30290	1020	PF16629	732	1019
32427	1020	PF16629	732	1019
30124	1020	PF16629	732	1019
29901	1020	PF16629	732	1019
5206	1020	PF16629	732	1019
30589	1020	PF16629	732	1019
32272	1020	PF16629	732	1019
29082	1020	PF16629	732	1019
32060	1020	PF16629	732	1019
31238	1020	PF16629	732	1019
23125	1020	PF16629	732	1019
29723	1020	PF16629	732	1019
31547	1020	PF16629	732	1019
29794	1020	PF16629	732	1019
30129	1020	PF16629	732	1019
31239	1020	PF16629	732	1019
28797	1020	PF16629	732	1019
159078	1020	PF16629	732	1019
32061	1020	PF16629	732	1019
159081	1020	PF16629	732	1019
31548	1020	PF16629	732	1019
32062	1020	PF16629	732	1019
32273	1020	PF16629	732	1019
159301	1020	PF16629	732	1019
23129	1020	PF16629	732	1019
31240	1020	PF16629	732	1019
30293	1020	PF16629	732	1019
31029	1020	PF16629	732	1019
32063	1020	PF16629	732	1019
29795	1020	PF16629	732	1019
32360	1020	PF16629	732	1019
5138	1020	PF16629	732	1019
5588	1020	PF16629	732	1019
30024	1020	PF16629	732	1019
32064	1020	PF16629	732	1019
31549	1020	PF16629	732	1019
29143	1020	PF16629	732	1019
30298	1020	PF16629	732	1019
5454	1020	PF16629	732	1019
5455	1020	PF16629	732	1019
30132	1020	PF16629	732	1019
5053	1020	PF16629	732	1019
30025	1020	PF16629	732	1019
29287	1020	PF16629	732	1019
30416	1020	PF16629	732	1019
31840	1020	PF16629	732	1019
30623	1020	PF16629	732	1019
31241	1020	PF16629	732	1019
31242	1020	PF16629	732	1019
30738	1020	PF16629	732	1019
29288	1020	PF16629	732	1019
31550	1020	PF16629	732	1019
30370	1020	PF16629	732	1019
5077	1020	PF16629	732	1019
31030	1020	PF16629	732	1019
29862	1020	PF16629	732	1019
5177	1020	PF16629	732	1019
29585	1020	PF16629	732	1019
30026	1020	PF16629	732	1019
5119	1020	PF16629	732	1019
32065	1020	PF16629	732	1019
32274	1020	PF16629	732	1019
32275	1020	PF16629	732	1019
31551	1020	PF16629	732	1019
29903	1020	PF16629	732	1019
30118	1020	PF16629	732	1019
29666	1020	PF16629	732	1019
28871	1020	PF16629	732	1019
29665	1020	PF16629	732	1019
159292	1020	PF16629	732	1019
130	1020	PF16629	732	1019
30770	1020	PF16629	732	1019
29904	1020	PF16629	732	1019
5456	1020	PF16629	732	1019
28896	1020	PF16629	732	1019
29017	1020	PF16629	732	1019
31552	1020	PF16629	732	1019
31243	1020	PF16629	732	1019
30387	1020	PF16629	732	1019
28744	1020	PF16629	732	1019
29528	1020	PF16629	732	1019
31553	1020	PF16629	732	1019
29906	1020	PF16629	732	1019
5313	1020	PF16629	732	1019
31031	1020	PF16629	732	1019
29667	1020	PF16629	732	1019
30808	1020	PF16629	732	1019
30027	1020	PF16629	732	1019
31244	1020	PF16629	732	1019
5533	1020	PF16629	732	1019
30809	1020	PF16629	732	1019
159250	1020	PF16629	732	1019
32066	1020	PF16629	732	1019
31436	1020	PF16629	732	1019
29212	1020	PF16629	732	1019
32428	1020	PF16629	732	1019
159110	1020	PF16629	732	1019
5093	1020	PF16629	732	1019
32067	1020	PF16629	732	1019
30125	1020	PF16629	732	1019
32068	1020	PF16629	732	1019
32361	1020	PF16629	732	1019
31554	1020	PF16629	732	1019
159185	1020	PF16629	732	1019
31842	1020	PF16629	732	1019
31841	1020	PF16629	732	1019
32429	1020	PF16629	732	1019
31843	1020	PF16629	732	1019
29213	1020	PF16629	732	1019
30916	1020	PF16629	732	1019
29083	1020	PF16629	732	1019
31555	1020	PF16629	732	1019
30973	1020	PF16629	732	1019
29169	1020	PF16629	732	1019
29863	1020	PF16629	732	1019
5402	1020	PF16629	732	1019
32069	1020	PF16629	732	1019
31990	1020	PF16629	732	1019
5554	1020	PF16629	732	1019
28898	1020	PF16629	732	1019
159254	1020	PF16629	732	1019
29018	1020	PF16629	732	1019
30507	1020	PF16629	732	1019
29969	1020	PF16629	732	1019
5499	1020	PF16629	732	1019
31845	1020	PF16629	732	1019
31844	1020	PF16629	732	1019
29408	1020	PF16629	732	1019
29289	1020	PF16629	732	1019
159285	1020	PF16629	732	1019
159192	1020	PF16629	732	1019
28745	1020	PF16629	732	1019
30133	1020	PF16629	732	1019
5500	1020	PF16629	732	1019
29214	1020	PF16629	732	1019
5060	1020	PF16629	732	1019
5288	1020	PF16629	732	1019
32276	1020	PF16629	732	1019
5430	1020	PF16629	732	1019
29549	1020	PF16629	732	1019
5254	1020	PF16629	732	1019
31245	1020	PF16629	732	1019
32500	1020	PF16629	732	1019
30508	1020	PF16629	732	1019
29215	1020	PF16629	732	1019
30858	1020	PF16629	732	1019
29970	1020	PF16629	732	1019
159197	1020	PF16629	732	1019
32070	1020	PF16629	732	1019
31165	1020	PF16629	732	1019
28993	1020	PF16629	732	1019
31246	1020	PF16629	732	1019
5335	1020	PF16629	732	1019
31556	1020	PF16629	732	1019
29144	1020	PF16629	732	1019
31846	1020	PF16629	732	1019
32277	1020	PF16629	732	1019
31247	1020	PF16629	732	1019
31557	1020	PF16629	732	1019
29290	1020	PF16629	732	1019
29509	1020	PF16629	732	1019
29409	1020	PF16629	732	1019
159084	1020	PF16629	732	1019
30685	1020	PF16629	732	1019
30028	1020	PF16629	732	1019
31558	1020	PF16629	732	1019
30304	1020	PF16629	732	1019
32278	1020	PF16629	732	1019
5562	1020	PF16629	732	1019
30136	1020	PF16629	732	1019
30590	1020	PF16629	732	1019
30810	1020	PF16629	732	1019
32071	1020	PF16629	732	1019
30771	1020	PF16629	732	1019
32072	1020	PF16629	732	1019
5094	1020	PF16629	732	1019
32073	1020	PF16629	732	1019
30811	1020	PF16629	732	1019
149	1020	PF16629	732	1019
31559	1020	PF16629	732	1019
31847	1020	PF16629	732	1019
29410	1020	PF16629	732	1019
29796	1020	PF16629	732	1019
29507	1020	PF16629	732	1019
119	1020	PF16629	732	1019
32074	1020	PF16629	732	1019
32075	1020	PF16629	732	1019
29216	1020	PF16629	732	1019
31848	1020	PF16629	732	1019
31849	1020	PF16629	732	1019
31850	1020	PF16629	732	1019
31437	1020	PF16629	732	1019
28940	1020	PF16629	732	1019
29019	1020	PF16629	732	1019
29020	1020	PF16629	732	1019
30388	1020	PF16629	732	1019
30138	1020	PF16629	732	1019
2725	1020	PF16629	732	1019
31560	1020	PF16629	732	1019
5585	1020	PF16629	732	1019
30624	1020	PF16629	732	1019
5289	1020	PF16629	732	1019
159155	1020	PF16629	732	1019
159178	1020	PF16629	732	1019
29550	1020	PF16629	732	1019
23103	1020	PF16629	732	1019
31032	1020	PF16629	732	1019
30917	1020	PF16629	732	1019
159120	1020	PF16629	732	1019
159100	1020	PF16629	732	1019
159070	1020	PF16629	732	1019
30733	1020	PF16629	732	1019
5230	1020	PF16629	732	1019
29411	1020	PF16629	732	1019
30134	1020	PF16629	732	1019
30306	1020	PF16629	732	1019
159345	1020	PF16629	732	1019
32076	1020	PF16629	732	1019
31561	1020	PF16629	732	1019
5095	1020	PF16629	732	1019
5501	1020	PF16629	732	1019
29908	1020	PF16629	732	1019
5255	1020	PF16629	732	1019
29819	1020	PF16629	732	1019
32077	1020	PF16629	732	1019
5339	1020	PF16629	732	1019
31851	1020	PF16629	732	1019
159315	1020	PF16629	732	1019
159277	1020	PF16629	732	1019
31562	1020	PF16629	732	1019
29864	1020	PF16629	732	1019
29145	1020	PF16629	732	1019
5299	1020	PF16629	732	1019
30142	1020	PF16629	732	1019
32279	1020	PF16629	732	1019
5390	1020	PF16629	732	1019
30029	1020	PF16629	732	1019
29724	1020	PF16629	732	1019
30625	1020	PF16629	732	1019
32430	1020	PF16629	732	1019
