uniprot,tipo,start,end
P54886,AA_kinase,71,329
P49327,Acyl_transf_1,493,810
P54707,Hydrolase,664,744
P98194,Hydrolase,344,656
P23634,Hydrolase,633,797
P78330,Hydrolase,14,191
P20020,Hydrolase,658,809
Q9HD20,Hydrolase,527,778
Q9BZP6,Glyco_hydro_18,23,365
P12004,PCNA_N,1,125
P14621,Acylphosphatase,10,97
P01579,IFN-gamma,15,153
Q9H2U2,Pyrophosphatase,94,276
Q15181,Pyrophosphatase,46,228
Q93100,Glyco_hydro_15,47,878
P46020,Glyco_hydro_15,8,922
P40939,3HCDH,544,639
P40939,3HCDH,673,760
Q16836,3HCDH,216,313
O15527,HhH-GPD,142,301
P22234,AIRC,267,409
Q16181,Septin,47,323
Q9UH03,Septin,58,335
Q9NVA2,Septin,38,311
Q9UHD8,Septin,295,574
Q99719,Septin,41,321
Q15019,Septin,34,313
Q14141,Septin,39,312
Q9P0V9,Septin,63,335
Q8IYM1,Septin,46,323
Q92599,Septin,41,314
P29692,EF1_GNE,197,281
P24534,EF1_GNE,141,225
P07814,tRNA-synt_1c,197,502
P47897,tRNA-synt_1c,263,563
P54136,tRNA-synt_1d,174,520
P39748,XPG_N,1,107
Q17RS7,XPG_N,1,96
Q8N490,Lactamase_B,145,291
Q16775,Lactamase_B,57,140
Q9UKF6,Lactamase_B,20,262
G5E9W3,Lactamase_B,1,225
P12259,F5_F8_type_C,2081,2218
P12259,F5_F8_type_C,1922,2058
P78357,F5_F8_type_C,37,165
Q9UHC6,F5_F8_type_C,47,178
P00451,F5_F8_type_C,2208,2342
P00451,F5_F8_type_C,2055,2185
P50416,Carn_acyltransf,174,756
P43155,Carn_acyltransf,38,609
Q15303,Furin-like,176,335
P21860,Furin-like,169,332
P08069,Furin-like,175,333
P00533,Furin-like,177,338
P06213,Furin-like,179,340
P01588,EPO_TPO,31,191
Q6UB35,THF_DHG_CYH,69,180
P11586,THF_DHG_CYH,7,125
Q9H903,THF_DHG_CYH,54,169
P13995,THF_DHG_CYH,40,155
P13804,ETF_alpha,211,291
P35241,ERM,337,583
P26038,ERM,337,577
P15311,ERM,337,586
Q9Y2L1,RNB,467,797
Q8IYB7,RNB,371,721
Q8TF46,RNB,465,817
Q9BYK8,RNB,1334,1693
O15169,DIX,782,858
Q92997,DIX,3,78
Q155Q3,DIX,600,676
O14641,DIX,13,89
Q9Y2T1,DIX,763,839
O95294,BTK,680,709
P42680,BTK,119,148
Q08881,BTK,119,148
P51813,BTK,119,148
O14578,CNH,1601,1861
Q96JC1,CNH,24,290
Q8N4C8,CNH,1028,1302
Q5VT25,CNH,1237,1495
Q92918,CNH,510,796
Q12851,CNH,497,789
Q7Z2Y5,CNH,1218,1548
Q9Y5S2,CNH,1250,1509
Q9UKE5,CNH,1056,1330
O95819,CNH,935,1209
Q8IVH8,CNH,571,863
Q6DT37,CNH,1102,1362
Q13574,DAGK_cat,295,416
P52429,DAGK_cat,219,347
Q9NYA1,DAGK_cat,16,155
Q49MI3,DAGK_cat,168,335
Q9Y6T7,DAGK_cat,438,559
Q9NRA0,DAGK_cat,182,321
O75912,DAGK_cat,376,497
P49619,DAGK_cat,434,554
Q53H12,DAGK_cat,62,195
P52824,DAGK_cat,588,712
P23743,DAGK_cat,376,497
Q9C0H5,MyTH4,767,877
Q9NRR3,PBD,28,52
Q13177,PBD,73,131
Q9H3Q1,PBD,26,85
O96013,PBD,10,65
Q13153,PBD,74,132
O75914,PBD,69,142
O00401,PBD,202,261
Q96L92,PX,184,265
Q5TCZ1,PX,30,124
Q96S38,PX,40,127
O00750,PX,1392,1477
Q13596,PX,173,268
O00443,PX,1450,1534
O60749,PX,170,265
Q9Y5X1,PX,273,357
Q9Y5X3,PX,55,169
Q9UNH7,PX,56,170
O75747,PX,1225,1307
Q9UMY4,PX,58,149
O60493,PX,57,148
O95219,PX,94,184
Q96L92,RA,273,362
Q9NS23,RA,202,292
Q13671,RA,624,716
Q8WWW0,RA,274,364
P55196,RA,246,348
P55196,RA,39,133
Q8TEU7,RA,749,835
Q70E73,RA,269,374
Q9Y4G8,RA,606,692
Q14451,RA,100,186
P52824,RA,395,494
Q92575,UBX,314,395
Q9UNZ2,UBX,290,369
Q9BZV1,UBX,332,410
O14964,VHS,3,139
Q9NZ52,VHS,3,142
Q6ZVM7,VHS,7,148
Q01484,ZU5,970,1048
Q01484,ZU5,1041,1100
Q12955,ZU5,986,1083
P16157,ZU5,915,1012
Q07157,ZU5,1636,1728
Q9P0V3,ZU5,321,409
O00750,PI3K_C2,648,788
Q8NEB9,PI3K_C2,53,198
O00443,PI3K_C2,703,843
P42336,PI3K_C2,350,485
O00750,PI3K_rbd,364,466
P42336,PI3K_rbd,173,292
O00443,PI3K_rbd,409,512
O75747,PI3K_rbd,274,371
P98161,PKD,1024,1116
P98161,PKD,2063,2135
P98161,PKD,1129,1202
P98161,PKD,1637,1708
P98161,PKD,1385,1456
P98161,PKD,1553,1622
P98161,PKD,1807,1877
P98161,PKD,1723,1792
P98161,PKD,1216,1285
P98161,PKD,1472,1538
P98161,PKD,1299,1370
P98161,PKD,1892,1961
P98161,PKD,1976,2051
P98161,PKD,275,346
P98161,PKD,855,922
P61266,Syntaxin,31,226
Q12846,Syntaxin,40,235
Q16623,Syntaxin,32,227
Q8TB72,PUF,876,910
Q8TB72,PUF,730,764
Q8TB72,PUF,912,946
Q8TB72,PUF,802,837
Q8TB72,PUF,992,1025
Q8TB72,PUF,948,982
Q8TB72,PUF,767,799
Q8TB72,PUF,840,872
H0YEH2,PUF,935,969
H0YEH2,PUF,791,825
H0YEH2,PUF,863,896
H0YEH2,PUF,971,1005
H0YEH2,PUF,1051,1084
H0YEH2,PUF,1007,1041
H0YEH2,PUF,828,861
H0YEH2,PUF,899,931
Q14671,PUF,996,1030
Q14671,PUF,852,886
Q14671,PUF,924,957
Q14671,PUF,1032,1066
Q14671,PUF,1112,1145
Q14671,PUF,1068,1102
Q14671,PUF,889,922
Q14671,PUF,960,992
Q9NRF9,CBFD_NFYB_HMF,8,73
P55344,PMP22_Claudin,1,157
E7EQV9,Ribosomal_L15e,2,174
P61313,Ribosomal_L15e,2,191
P46776,Ribosomal_L27A,26,145
E9PJD9,Ribosomal_L27A,1,88
P42766,Ribosomal_L29,7,63
F2Z388,Ribosomal_L29,7,63
P62891,Ribosomal_L39,9,50
P08708,Ribosomal_S17e,1,122
P60880,SNAP-25,91,142
P13693,TCTP,1,168
Q92896,Cys_rich_FGFR,915,979
Q92896,Cys_rich_FGFR,799,856
Q92896,Cys_rich_FGFR,214,278
Q92896,Cys_rich_FGFR,1044,1101
Q92896,Cys_rich_FGFR,478,537
Q92896,Cys_rich_FGFR,289,346
Q92896,Cys_rich_FGFR,612,668
Q92896,Cys_rich_FGFR,540,604
Q92896,Cys_rich_FGFR,349,413
Q92896,Cys_rich_FGFR,417,473
Q92896,Cys_rich_FGFR,857,912
Q92896,Cys_rich_FGFR,153,212
Q92896,Cys_rich_FGFR,982,1042
Q92896,Cys_rich_FGFR,669,729
Q92896,Cys_rich_FGFR,732,788
Q6P087,PseudoU_synth_2,89,252
Q96CM3,PseudoU_synth_2,105,277
Q9BY41,Hist_deacetyl,31,322
Q9UBN7,Hist_deacetyl,500,798
Q9UBN7,Hist_deacetyl,105,402
Q13547,Hist_deacetyl,28,319
Q92769,Hist_deacetyl,29,320
Q9UKV0,Hist_deacetyl,654,972
Q01196,Runt,51,179
Q13761,Runt,55,183
Q49A26,PWWP,9,91
Q9ULU4,PWWP,278,351
P52701,PWWP,93,184
Q9BZ95,PWWP,271,380
Q9BZ95,PWWP,961,1049
Q8IZD2,SET,155,447
Q6GMV2,SET,33,352
Q9UPS6,SET,1838,1944
Q9H5I1,SET,262,373
O15047,SET,1579,1685
Q03164,SET,3840,3945
O43463,SET,255,366
Q9NQR1,SET,268,378
Q9BZ95,SET,1156,1262
P51575,P2X_receptor,14,370
Q9UBL9,P2X_receptor,26,380
P39748,XPG_I,149,233
Q17RS7,XPG_I,125,208
P16452,Transglut_N,8,124
P04637,P53,99,289
O15350,P53,117,309
Q16526,DNA_photolyase,5,170
O76041,Nebulin,320,347
O76041,Nebulin,766,793
O76041,Nebulin,607,629
O76041,Nebulin,541,568
O76041,Nebulin,356,384
O76041,Nebulin,732,758
O76041,Nebulin,35,62
O76041,Nebulin,504,532
O76041,Nebulin,467,495
Q14847,Nebulin,67,94
Q14847,Nebulin,103,130
P28838,Peptidase_M17,197,508
O75521,ACBP,40,115
Q5T8D3,ACBP,42,121
Q13620,Cullin,217,814
Q13618,Cullin,34,665
Q86Y37,Cullin,137,332
P43897,EF_TS,116,274
P22314,ThiF,451,950
P22314,ThiF,55,446
Q9UBT2,ThiF,2,443
Q9UBE0,ThiF,19,345
P62701,Ribosomal_S4e,95,169
Q04760,Glyoxalase,31,174
H7C0B1,T-box,1,128
O43791,MATH,38,163
Q6IQ16,MATH,49,163
P37837,TAL_FSA,24,326
P16452,Transglut_C,588,686
P16452,Transglut_C,475,580
P48444,Adap_comp_sub,262,510
P53677,Adap_comp_sub,165,418
Q96CW1,Adap_comp_sub,159,435
Q9BXS5,Adap_comp_sub,157,422
Q9H9L3,RNase_T,180,335
Q504Q3,RNase_T,975,1147
Q8WTP8,RNase_T,111,266
Q8IV48,RNase_T,131,306
Q9GZR2,RNase_T,244,394
P42658,DPPIV_N,195,561
P20700,LTD,435,545
Q03252,LTD,467,579
P02545,LTD,433,545
Q969Q0,Ribosomal_L44,17,94
P83881,Ribosomal_L44,17,94
J3KQN4,Ribosomal_L44,53,130
O00411,RNA_pol,831,1230
Q06278,FAD_binding_5,236,419
Q9Y6R1,HCO3_cotransp,441,956
P02730,HCO3_cotransp,550,839
P02730,HCO3_cotransp,377,565
Q8N831,NAP,245,385
Q96NT1,NAP,79,176
Q01105,NAP,89,236
Q9H0U9,NAP,272,411
Q99733,NAP,65,338
P55209,NAP,76,345
Q15836,Synaptobrevin,11,99
O75396,Synaptobrevin,131,215
P00387,FAD_binding_6,44,151
Q9UHQ9,FAD_binding_6,48,155
Q6BCY4,FAD_binding_6,19,126
P49327,Thioesterase,2242,2501
P31327,CPSase_sm_chain,48,183
P27708,CPSase_sm_chain,4,138
O60658,PAS,216,325
Q14190,PAS,79,164
Q16665,PAS,90,188
Q9Y2N7,PAS,89,176
Q9NQX3,MoCF_biosynth,18,164
Q9NQX3,MoCF_biosynth,502,645
Q96AX1,Sec1,34,590
Q8WVM8,Sec1,44,635
P61764,Sec1,29,581
Q15833,Sec1,29,579
Q9NRW7,Sec1,23,546
O00186,Sec1,33,575
P26374,GDI,209,547
P26374,GDI,5,81
P31150,GDI,1,436
P50395,GDI,1,436
O15160,RNA_pol_A_bac,92,226
Q9UI10,IF-2B,218,509
Q14232,IF-2B,15,293
P13804,ETF,22,196
P61247,Ribosomal_S3Ae,16,221
P42224,STAT_alpha,143,309
P40763,STAT_alpha,145,313
P42229,STAT_alpha,145,324
A4D1E9,GTP1_OBG,16,142
P62987,Ribosomal_L40e,78,127
Q86SG5,S_100,6,47
Q96FQ6,S_100,8,53
P23297,S_100,5,49
P26447,S_100,5,49
Q99584,S_100,9,53
P05109,S_100,5,49
P31151,S_100,6,47
P06702,S_100,8,52
P31949,S_100,10,54
Q8TAA5,GrpE,43,219
Q9HAV7,GrpE,32,215
P11387,Topoisom_I,432,665
Q969P6,Topoisom_I,268,501
Q15303,Recep_L_domain,55,167
Q15303,Recep_L_domain,358,478
P21860,Recep_L_domain,55,167
P21860,Recep_L_domain,353,474
P08069,Recep_L_domain,352,466
P08069,Recep_L_domain,51,161
P00533,Recep_L_domain,57,168
P00533,Recep_L_domain,361,481
P06213,Recep_L_domain,359,473
P06213,Recep_L_domain,52,164
P20592,Dynamin_M,306,594
Q05193,Dynamin_M,215,502
O00429,Dynamin_M,225,510
Q9UQ16,Dynamin_M,215,502
P50570,Dynamin_M,215,502
P22413,Somatomedin_B,106,143
P22413,Somatomedin_B,147,187
Q9Y4C0,Syndecan,1560,1626
Q9ULB1,Syndecan,1393,1452
Q9HCC0,Carboxyl_trans,74,558
P00491,PNP_UDP_1,26,280
Q9Y6N8,Cadherin_C,635,780
Q08554,Cadherin_C,715,891
Q02413,Cadherin_C,641,762
P19022,Cadherin_C,749,902
P55283,Cadherin_C,758,911
Q14697,Glyco_hydro_31,365,810
Q8TET4,Glyco_hydro_31,334,779
P01106,Myc_N,2,345
O00238,Activin_recp,30,106
P36894,Activin_recp,59,134
Q13705,Activin_recp,16,113
P36897,Activin_recp,34,110
P07384,Calpain_III,371,514
O15484,Calpain_III,359,488
P49916,DNA_ligase_A_M,483,677
P18858,DNA_ligase_A_M,542,746
P49768,Presenilin,76,457
P49810,Presenilin,82,331
P49810,Presenilin,320,438
P09497,Clathrin_lg_ch,2,229
P09936,Peptidase_C12,3,206
P39019,Ribosomal_S19e,5,141
P62753,Ribosomal_S6e,1,126
P10909,Clusterin,30,446
O75899,ANF_receptor,76,434
P42263,ANF_receptor,46,391
Q9UBS5,ANF_receptor,187,545
O15399,ANF_receptor,83,281
P42261,ANF_receptor,37,374
Q05586,ANF_receptor,39,359
Q12879,ANF_receptor,69,327
P48058,ANF_receptor,39,382
P42262,ANF_receptor,43,381
P41594,ANF_receptor,67,474
Q14416,ANF_receptor,60,460
Q14957,ANF_receptor,69,288
Q9P1U0,TFIIS_C,85,123
P23193,TFIIS_C,261,299
Q15560,TFIIS_C,259,297
O75764,TFIIS_C,308,346
O95968,Uteroglobin,1,88
O75556,Uteroglobin,1,90
P05114,HMG14_17,2,95
Q9Y512,Omp85,151,468
Q9H6P5,Asparaginase_2,43,360
P40692,DNA_mis_repair,216,335
Q9UHC1,DNA_mis_repair,211,349
Q8WVC6,CoaE,2,183
Q13057,CoaE,359,535
P30519,Heme_oxygenase,31,236
O95985,Topoisom_bac,169,583
P84090,ER,2,99
P22061,PCMT,8,221
Q9Y2P8,RTC,8,341
O00442,RTC,12,338
Q96B26,RNase_PH,31,166
Q9NPD3,RNase_PH,21,152
Q06265,RNase_PH,31,163
Q8TCS8,RNase_PH,366,501
Q8TCS8,RNase_PH,52,183
Q5RKV6,RNase_PH,35,175
Q15024,RNase_PH,31,166
Q9NQT4,RNase_PH,27,147
Q9Y3I0,RtcB,68,505
Q99623,Band_7,41,232
Q14254,Band_7,5,188
O94905,Band_7,24,215
P27105,Band_7,55,228
Q9UJZ1,Band_7,39,255
P35232,Band_7,28,211
O75477,Band_7,26,216
O75955,Band_7,3,185
Q96FI4,Fapy_DNA_glyco,1,123
P49961,GDA1_CD39,40,471
O75354,GDA1_CD39,93,483
O75355,GDA1_CD39,49,480
O75356,GDA1_CD39,41,427
Q9Y5L3,GDA1_CD39,32,459
Q9Y227,GDA1_CD39,80,549
A1L3X0,ELO,29,269
Q9BW60,ELO,23,262
P35052,Glypican,11,555
P46778,Ribosomal_L21e,1,101
Q9Y3U8,Ribosomal_L36e,4,99
Q02878,Ribosomal_L6e,181,288
P30086,PBP,25,169
O14730,RIO1,264,464
Q9Y3Q8,TSC22,326,381
O94903,Ala_racemase_N,15,251
Q9Y3A5,SBDS,14,101
P47813,eIF-1a,32,94
O14602,eIF-1a,32,94
O95336,Glucosamine_iso,13,238
P46926,Glucosamine_iso,8,238
Q96P11,Methyltr_RsmB-F,219,423
P46087,Methyltr_RsmB-F,377,585
Q08J23,Methyltr_RsmB-F,169,369
P19388,RNA_pol_Rpb5_C,137,209
O15160,RNA_pol_L,62,333
P62875,RNA_pol_N,2,59
Q9NRX2,Ribosomal_L17,28,126
P62899,Ribosomal_L31e,19,100
P49207,Ribosomal_L34e,1,96
P62857,Ribosomal_S28e,7,68
O95478,Ribosomal_S8e,34,259
P62241,Ribosomal_S8e,5,190
P40123,CAP_N,5,64
Q01518,CAP_N,5,62
P67870,CK_II_beta,8,191
P10606,COX5B,8,128
P59780,Clat_adaptor_s,1,148
P48444,Clat_adaptor_s,3,140
P61923,Clat_adaptor_s,12,153
P53677,Clat_adaptor_s,1,137
Q9BXS5,Clat_adaptor_s,2,141
Q9P299,Clat_adaptor_s,45,185
Q92572,Clat_adaptor_s,1,148
Q96CW1,Clat_adaptor_s,1,137
Q96FJ2,Dynein_light,5,88
P63167,Dynein_light,5,88
Q14739,ERG4_ERG24,183,615
P22413,Endonuclease_NS,663,905
Q9BX68,HIT,61,158
P49773,HIT,24,121
P49406,Ribosomal_L19,93,198
Q9UHA3,Ribosomal_L24e,1,66
P83731,Ribosomal_L24e,1,66
C9JNW5,Ribosomal_L24e,1,66
P18077,Ribosomal_L35Ae,5,104
P62888,Ribosomal_L7Ae,12,106
P25398,Ribosomal_L7Ae,16,111
P62424,Ribosomal_L7Ae,122,216
P55769,Ribosomal_L7Ae,20,114
P78345,Ribosomal_L7Ae,99,189
Q96T21,Ribosomal_L7Ae,657,759
Q9NX24,Ribosomal_L7Ae,45,139
P63220,Ribosomal_S21e,1,80
P62081,Ribosomal_S7e,7,189
O60739,SUI1,27,103
O43583,SUI1,111,183
P41567,SUI1,27,103
Q05952,TP2,1,134
P19404,2Fe-2S_thioredx,63,209
P22234,SAICAR_synt,12,248
Q13423,AlaDh_PNT_C,203,437
P52907,F-actin_cap_A,17,282
P47755,F-actin_cap_A,17,282
Q6UB35,FTHFS,360,978
P11586,FTHFS,317,935
P22087,Fibrillarin,88,315
P60201,Myelin_PLP,4,273
J3KTE4,Ribosomal_L19e,1,144
P84098,Ribosomal_L19e,3,146
P62847,Ribosomal_S24e,24,102
Q5JNZ5,Ribosomal_S26e,1,107
P08247,MARVEL,21,221
Q9Y342,MARVEL,32,160
Q9GZV4,eIF-5a,83,150
Q6IS14,eIF-5a,83,150
P63241,eIF-5a,83,150
P15018,LIF_OSM,43,202
P26373,Ribosomal_L13e,8,187
P22466,Galanin,33,61
Q99426,CAP_GLY,161,229
Q96DZ5,CAP_GLY,296,360
Q96DZ5,CAP_GLY,418,482
Q9NQT8,CAP_GLY,1703,1767
Q9UDT6,CAP_GLY,221,285
Q9UDT6,CAP_GLY,81,145
Q14203,CAP_GLY,29,94
Q9NQC7,CAP_GLY,472,539
Q9NQC7,CAP_GLY,127,202
Q5VT06,CAP_GLY,2499,2563
Q06278,Ald_Xan_dh_C,594,701
Q9Y2Q3,DSBA,7,211
Q15121,DED,4,85
Q8WXF8,DED,26,108
Q15046,tRNA_anti-codon,126,206
Q6PI48,tRNA_anti-codon,66,149
P14868,tRNA_anti-codon,60,145
P27694,tRNA_anti-codon,197,286
Q13342,SAND,584,660
Q9HB58,SAND,458,533
P23497,SAND,599,675
O94819,Kelch_1,348,399
O94819,Kelch_1,401,442
Q9Y6Y0,Kelch_1,595,638
Q9Y6Y0,Kelch_1,548,593
Q9Y6Y0,Kelch_1,501,546
Q9Y6Y0,Kelch_1,452,499
Q9Y6Y0,Kelch_1,357,402
Q9Y6Y0,Kelch_1,404,450
Q14145,Kelch_1,506,551
Q14145,Kelch_1,553,598
Q14145,Kelch_1,361,410
Q14145,Kelch_1,459,504
Q14145,Kelch_1,412,457
Q14145,Kelch_1,318,359
P0C7X2,KRAB,25,66
Q96GC6,KRAB,286,327
Q96GC6,KRAB,13,54
Q8TAW3,KRAB,48,89
Q96IT1,KRAB,222,256
P17029,KRAB,226,264
Q9NR11,KRAB,3,44
Q8TD17,KRAB,142,183
Q9P2R3,FYVE,1103,1165
Q68DK2,FYVE,1807,1873
O14964,FYVE,158,221
Q15075,FYVE,1347,1411
Q92736,RYDR_ITPR,453,648
Q92736,RYDR_ITPR,2123,2336
Q5JU85,Sec7,753,941
O43739,Sec7,66,248
Q6DN90,Sec7,524,712
Q9UPP2,Sec7,651,839
Q99418,Sec7,61,243
Q9Y6D5,Sec7,643,827
Q9NYI0,Sec7,555,736
A5PKW4,Sec7,539,708
Q06210,SIS,380,509
Q06210,SIS,551,682
O60869,HTH_3,81,134
O76070,Synuclein,1,126
P29375,ARID,86,170
Q92833,ARID,604,709
P02745,Collagen,59,112
Q14055,Collagen,550,611
Q14055,Collagen,25,81
Q14055,Collagen,176,236
Q14055,Collagen,460,524
Q14055,Collagen,60,116
Q14055,Collagen,609,667
Q14055,Collagen,314,386
Q14055,Collagen,114,171
Q14055,Collagen,406,481
P02452,Collagen,236,295
P02452,Collagen,779,838
P02452,Collagen,1076,1138
P02452,Collagen,296,355
P02452,Collagen,356,415
P02452,Collagen,835,898
P02452,Collagen,177,238
P02452,Collagen,1133,1195
P02452,Collagen,107,163
P02452,Collagen,1013,1080
P02452,Collagen,407,476
P02747,Collagen,61,117
Q14332,Fz,39,145
Q96HF1,Fz,40,149
Q9H461,Fz,35,142
Q01974,Fz,174,293
Q13185,Chromo_shadow,123,174
P83916,Chromo_shadow,119,170
P45973,Chromo_shadow,123,174
P53675,Clathrin_propel,296,330
P53675,Clathrin_propel,148,187
P53675,Clathrin_propel,198,234
P53675,Clathrin_propel,19,56
Q00610,Clathrin_propel,198,234
Q00610,Clathrin_propel,148,187
Q00610,Clathrin_propel,19,56
Q00610,Clathrin_propel,296,330
Q00610,Clathrin_propel,253,288
Q92905,JAB,50,164
Q6P2Q9,JAB,2099,2205
O15372,JAB,34,146
O00487,JAB,26,139
Q7L5N1,JAB,36,148
O00303,JAB,87,196
Q99613,PCI,712,846
Q15008,PCI,254,358
Q14152,PCI,365,495
Q13098,PCI,324,428
Q5JVF3,PCI,277,388
Q9UNM6,PCI,231,335
Q9H9Q2,PCI,61,156
P60228,PCI,290,395
O43242,PCI,358,462
P61201,PCI,309,413
Q7L2H7,PCI,235,336
Q9BT78,PCI,264,363
Q9UNS2,PCI,258,362
Q9UBW8,PCI,52,155
O00231,PCI,285,389
Q04912,Sema,60,505
Q9ULL4,Sema,56,452
O15031,Sema,36,447
O75051,Sema,52,489
P51805,Sema,35,469
Q9UIW2,Sema,53,493
P54764,Ephrin_lbd,31,204
P29322,Ephrin_lbd,32,204
P54753,Ephrin_lbd,40,212
Q5JZY3,Ephrin_lbd,36,211
Q15375,Ephrin_lbd,33,205
P29323,Ephrin_lbd,21,197
Q9Y285,tRNA-synt_2d,209,488
P02452,COLFI,1227,1463
P49588,tRNA-synt_2c,9,597
Q5JTZ9,tRNA-synt_2c,41,624
Q8N6H7,ArfGap,11,122
Q96P47,ArfGap,626,741
Q9UPQ3,ArfGap,609,724
Q8WU79,ArfGap,13,127
Q15027,ArfGap,405,523
Q99490,ArfGap,931,1046
Q9Y2X7,ArfGap,1,120
Q9Y606,PseudoU_synth_1,235,341
Q14677,ENTH,21,145
Q9P0K1,Reprolysin,239,438
O75077,Reprolysin,299,496
Q12986,zf-NF-X1,721,739
Q12986,zf-NF-X1,832,857
Q12986,zf-NF-X1,622,654
Q12986,zf-NF-X1,567,585
Q12986,zf-NF-X1,506,524
Q12986,zf-NF-X1,453,470
Q12986,zf-NF-X1,694,706
P62312,LSM,10,75
O15116,LSM,8,76
Q969L4,LSM,19,84
P63162,LSM,7,82
P14678,LSM,7,82
Q9Y333,LSM,5,72
P62318,LSM,8,73
P62310,LSM,19,97
P62306,LSM,9,74
Q9UK45,LSM,13,86
P62314,LSM,5,70
P62308,LSM,7,72
P62316,LSM,33,111
Q9Y4Y9,LSM,16,84
P62304,LSM,23,89
Q9Y4Z0,LSM,5,71
Q9Y2K5,R3H,170,228
O15226,R3H,602,662
Q12986,R3H,995,1060
Q15032,R3H,169,227
Q9H6S0,R3H,45,104
O00519,Amidase,95,562
P26358,BAH,931,1100
P26358,BAH,755,880
Q13415,BAH,45,169
Q8TCF1,zf-AN1,10,48
Q8TCF1,zf-AN1,64,102
O95983,MBD,1,72
Q9UIF9,MBD,546,620
P78562,Peptidase_M13,538,748
P55786,Peptidase_M1,280,497
Q9H4A4,Peptidase_M1,261,482
Q9HAU8,Peptidase_M1,291,501
Q9Y4W6,Peptidase_M41,561,744
Q96TA2,Peptidase_M41,586,764
O75382,NHL,669,696
O75382,NHL,622,649
O75382,NHL,713,740
O75382,NHL,533,560
O75382,NHL,486,513
O75382,NHL,575,602
Q9C040,NHL,669,696
Q9C040,NHL,713,740
Q9C040,NHL,622,649
Q9C040,NHL,486,513
Q9C040,NHL,533,560
Q9C040,NHL,575,602
Q2Q1W2,NHL,700,727
Q2Q1W2,NHL,794,821
Q2Q1W2,NHL,606,633
Q2Q1W2,NHL,653,680
Q2Q1W2,NHL,747,774
Q2Q1W2,NHL,841,868
O75051,PSI,510,560
O75051,PSI,803,856
P51805,PSI,490,540
P51805,PSI,637,685
Q9UIW2,PSI,514,564
Q9UIW2,PSI,808,862
Q9ULL4,PSI,473,526
O15031,PSI,468,519
P02649,Apolipoprotein,81,288
P02647,Apolipoprotein,69,260
Q9P2K3,ELM2,1,52
P24666,LMWPc,9,154
Q96MG7,MAGE,92,261
P43356,MAGE,116,283
P43358,MAGE,171,284
Q9Y5V3,MAGE,478,645
O15479,MAGE,187,286
Q9UNF1,MAGE,286,454
Q9Y277,Porin_3,3,276
Q969M1,Porin_3,26,302
P21796,Porin_3,3,276
O96008,Porin_3,79,355
P45880,Porin_3,14,287
Q16288,LRRNT,31,58
Q16620,LRRNT,31,60
P23515,LRRNT,25,54
Q9GZU5,LRRNT,30,61
A6NKT7,GRIP,1707,1750
P0DJD0,GRIP,1689,1732
Q13439,GRIP,2172,2212
P63208,Skp1,113,160
P49585,CTP_transf_like,80,208
Q13057,CTP_transf_like,195,339
P50281,PG_binding_1,36,88
Q9ULC4,PUA,93,170
O60832,PUA,297,370
Q8N573,LysM,101,143
P98161,PLAT,3120,3231
Q9NV31,S4,109,156
P62701,S4,42,90
P46781,S4,108,154
Q5T8P6,PWI,11,81
O43395,PWI,9,78
Q9P2N5,PWI,7,77
P49756,PWI,769,838
Q8IYB3,PWI,46,117
Q92824,P_proprotein,505,595
P29122,P_proprotein,539,629
Q9NV58,IBR,199,264
Q9NV58,IBR,281,347
Q9Y4X5,IBR,256,317
Q9Y4X5,IBR,322,390
Q93050,V_ATPase_I,27,827
P78356,PIP5K,122,414
P48426,PIP5K,118,404
O60331,PIP5K,160,442
Q5T9C9,PIP5K,128,392
Q14764,Vault,113,154
Q14764,Vault,324,368
Q14764,Vault,166,207
Q14764,Vault,219,262
O60832,TruB_N,110,226
O95900,TruB_N,84,233
Q14332,Frizzled,235,555
Q9H461,Frizzled,268,620
Q9NUQ2,Acyltransferase,70,233
O15228,Acyltransferase,138,283
Q8WW22,DnaJ_C,108,330
O60884,DnaJ_C,116,338
P25685,DnaJ_C,164,323
P59910,DnaJ_C,140,299
O75953,DnaJ_C,171,330
P31689,DnaJ_C,107,329
Q96EY1,DnaJ_C,209,413
Q9UDY4,DnaJ_C,160,319
Q6P587,FAA_hydrolase,19,220
O75077,Pep_M12B_propep,110,249
Q9P0K1,Pep_M12B_propep,38,188
Q9BX95,PAP2,160,280
Q86YN1,PAP2,58,187
O14494,PAP2,101,251
P35575,PAP2,57,204
Q5VZY2,PAP2,83,229
O43688,PAP2,98,248
O14495,PAP2,129,279
Q9BUM1,PAP2,53,195
Q7Z2D5,PAP2,178,330
P51659,MaoC_dehydratas,480,601
P35580,Myosin_tail_1,848,1928
Q7Z406,Myosin_tail_1,865,1945
A7E2Y1,Myosin_tail_1,892,1973
P35749,Myosin_tail_1,848,1928
P12882,Myosin_tail_1,847,1928
Q92614,Myosin_tail_1,1204,1684
P35579,Myosin_tail_1,841,1921
O95340,APS_kinase,41,199
O43252,APS_kinase,51,209
Q96I25,G-patch,235,279
Q9NW75,G-patch,467,511
Q96BK5,G-patch,26,70
Q8N5A5,G-patch,333,376
P18583,G-patch,2305,2349
J3QK89,G-patch,852,900
O15226,G-patch,551,594
Q5T3I0,G-patch,11,55
Q8IX01,G-patch,1011,1055
Q9UBB9,G-patch,149,193
P98175,G-patch,858,902
P54577,tRNA_bind,370,466
